target,layer,heldout_task,target_normalization_used,r2,pearson_r,mse,contrast_sign_accuracy,evidence_level,result_type
contextual_outcome_history,31,bandit,False,0.0373722914604921,0.2072468985834158,2.4309739773251016,1.0,2,information_access_loto
contextual_outcome_history,31,debugging,False,-0.006863751112442,0.1002042493374458,2.7509904009634134,1.0,2,information_access_loto
contextual_outcome_history,31,foraging,False,0.0561575473219786,0.3753800740132109,2.832268497084012,1.0,2,information_access_loto
contextual_outcome_history,31,solvability,False,-0.2194896291692663,0.4682096375344314,2.196839670583897,,2,information_access_loto
outcome_history,0,bandit,False,0.0367081792503957,0.4394334537271755,2.5733916540867154,1.0,2,information_access_loto
outcome_history,0,debugging,False,-0.0766172233103765,0.3705837065922225,3.4114689374888787,1.0,2,information_access_loto
outcome_history,0,foraging,False,0.0802508408379645,0.7213223647731505,3.140926117317982,1.0,2,information_access_loto
outcome_history,0,solvability,False,-1.8010669443351963,0.8405641968279272,5.045959257126792,1.0,2,information_access_loto
outcome_history,1,bandit,False,-0.0641885947052633,-0.2619363506966208,2.8429329399451566,1.0,2,information_access_loto
outcome_history,1,debugging,False,-0.0002699590040871,-0.0038405112870628,3.1695479325078235,1.0,2,information_access_loto
outcome_history,1,foraging,False,0.0014293305516049,0.0777454134015126,3.410100095677944,1.0,2,information_access_loto
outcome_history,1,solvability,False,-0.4597667783835422,-0.8581340885718947,2.629684986118321,0.0,2,information_access_loto
outcome_history,2,bandit,False,0.0284599080783477,0.3705554929478543,2.595426547083393,0.0,2,information_access_loto
outcome_history,2,debugging,False,-0.0064544509543777,0.2057575201469428,3.189144685862459,0.0,2,information_access_loto
outcome_history,2,foraging,False,0.0001398721739079,0.1189714224960326,3.4145035718381096,0.0,2,information_access_loto
outcome_history,2,solvability,False,-0.5897768350065982,-0.8691011265134378,2.863890544847796,0.0,2,information_access_loto
outcome_history,3,bandit,False,-0.6031193158058599,0.4707699931591452,4.282662614730501,1.0,2,information_access_loto
outcome_history,3,debugging,False,0.07829515510529,0.4984083544807778,2.920599243455371,1.0,2,information_access_loto
outcome_history,3,foraging,False,0.0661279563145348,0.4863138562807166,3.1891555029169,1.0,2,information_access_loto
outcome_history,3,solvability,False,-0.6699421065817601,0.8556689843944532,3.0083036210946323,1.0,2,information_access_loto
outcome_history,4,bandit,False,0.1505838999095414,0.6370198637318263,2.2691776839947493,1.0,2,information_access_loto
outcome_history,4,debugging,False,0.1206864179969402,0.473696774487176,2.7862743660108844,1.0,2,information_access_loto
outcome_history,4,foraging,False,0.2469404937889107,0.5367971563723781,2.571684080807395,1.0,2,information_access_loto
outcome_history,4,solvability,False,0.0735652429467761,0.8187554164774291,1.6689183555326372,1.0,2,information_access_loto
outcome_history,5,bandit,False,0.2714550312910039,0.6162373333859923,1.9462757823933992,1.0,2,information_access_loto
outcome_history,5,debugging,False,0.019767366623537,0.4590692217162229,3.1060558087622945,1.0,2,information_access_loto
outcome_history,5,foraging,False,0.1623334470069974,0.5047897022435054,2.8606155577206978,1.0,2,information_access_loto
outcome_history,5,solvability,False,0.1693696314713582,0.7558506857113054,1.496332319298604,1.0,2,information_access_loto
outcome_history,6,bandit,False,0.2461020230095139,0.6147356563775632,2.014005226900472,1.0,2,information_access_loto
outcome_history,6,debugging,False,0.1502420656469418,0.4733325482745492,2.692621606513576,1.0,2,information_access_loto
outcome_history,6,foraging,False,0.1924330005189787,0.5210049518488601,2.7578261473650243,1.0,2,information_access_loto
outcome_history,6,solvability,False,-0.0584843708559916,0.7515364143802705,1.9067980579494732,1.0,2,information_access_loto
outcome_history,7,bandit,False,0.2594646318632084,0.6128890859798626,1.97830760613778,1.0,2,information_access_loto
outcome_history,7,debugging,False,0.1046677428783253,0.4566809579763699,2.8370326219663777,1.0,2,information_access_loto
outcome_history,7,foraging,False,0.1943799150684404,0.5733231528890723,2.751177470716967,1.0,2,information_access_loto
outcome_history,7,solvability,False,-1.6422875997855342,0.8160589914370074,4.759927498731583,1.0,2,information_access_loto
outcome_history,8,bandit,False,0.1426302355708967,0.6271158393341169,2.290425547817104,1.0,2,information_access_loto
outcome_history,8,debugging,False,0.0426771457435757,0.399003831438897,3.0334617631344254,1.0,2,information_access_loto
outcome_history,8,foraging,False,0.1368006329761756,0.6096577093527947,2.947809638453641,1.0,2,information_access_loto
outcome_history,8,solvability,False,-3.14290397627268,0.8039393380905557,7.463200660997443,1.0,2,information_access_loto
outcome_history,9,bandit,False,-0.0331965188163068,-0.5493393955536965,2.7601389747961527,0.0,2,information_access_loto
outcome_history,9,debugging,False,-0.0018303647755293,0.0355306379533973,3.1744923785968293,1.0,2,information_access_loto
outcome_history,9,foraging,False,0.0099917058659675,0.452516332656157,3.3808597446721733,1.0,2,information_access_loto
outcome_history,9,solvability,False,-3.1294714258354475,0.8007719112900096,7.439002702300792,1.0,2,information_access_loto
outcome_history,10,bandit,False,0.0349467873470786,0.6076399499414706,2.5780971349450965,1.0,2,information_access_loto
outcome_history,10,debugging,False,0.0194333414144569,0.1567070396443963,3.107114231942272,1.0,2,information_access_loto
outcome_history,10,foraging,False,0.090675952074453,0.5115880460592435,3.1053245580966995,1.0,2,information_access_loto
outcome_history,10,solvability,False,-3.0330725496633475,0.8668384132444903,7.265345731130945,1.0,2,information_access_loto
outcome_history,11,bandit,False,0.0153286831360316,0.4323431553573246,2.630506035922192,1.0,2,information_access_loto
outcome_history,11,debugging,False,-0.0087258916324928,0.0590130453492688,3.19634218293845,1.0,2,information_access_loto
outcome_history,11,foraging,False,0.0570476315537644,0.24581964098531,3.220164641561633,1.0,2,information_access_loto
outcome_history,11,solvability,False,-0.6281445007242685,0.8452419359016231,2.933007664091932,1.0,2,information_access_loto
outcome_history,12,bandit,False,0.0346475481446578,0.3827455409065983,2.5788965392891363,1.0,2,information_access_loto
outcome_history,12,debugging,False,-0.3323015522860866,-0.0573377306393366,4.221653957027489,1.0,2,information_access_loto
outcome_history,12,foraging,False,0.0020370784152259,0.175348321662452,3.4080246481294725,1.0,2,information_access_loto
outcome_history,12,solvability,False,-0.0006563545132125,0.8969310753245747,1.80262424840299,1.0,2,information_access_loto
outcome_history,13,bandit,False,0.081963539843912,0.5460075009643961,2.452493952325463,1.0,2,information_access_loto
outcome_history,13,debugging,False,-0.1753360926484097,-0.0043084048939774,3.724278679892224,1.0,2,information_access_loto
outcome_history,13,foraging,False,-0.2197987020282106,0.1006533612781959,4.165589675082277,1.0,2,information_access_loto
outcome_history,13,solvability,False,0.2328030259300192,0.8442387331734106,1.382060746951152,1.0,2,information_access_loto
outcome_history,14,bandit,False,0.2043467030192723,0.6843308873182243,2.1255527244106154,1.0,2,information_access_loto
outcome_history,14,debugging,False,-0.0885206875634518,0.1580746149800305,3.449187355575312,1.0,2,information_access_loto
outcome_history,14,foraging,False,-0.2705168826398445,0.1541743715740354,4.3387913100270366,1.0,2,information_access_loto
outcome_history,14,solvability,False,0.502050886139469,0.7382611915785305,0.8970263798029202,1.0,2,information_access_loto
outcome_history,15,bandit,False,0.2652471087212693,0.666281942467369,1.9628599740018569,1.0,2,information_access_loto
outcome_history,15,debugging,False,0.0038864534105295,0.2980408476990093,3.1563775395985783,1.0,2,information_access_loto
outcome_history,15,foraging,False,-0.4456951572312517,0.0736137980340644,4.937021830131179,1.0,2,information_access_loto
outcome_history,15,solvability,False,0.2382750498533686,0.5553502276497932,1.372203213975339,1.0,2,information_access_loto
outcome_history,16,bandit,False,0.3189912018395432,0.6416233671912817,1.819284997335491,1.0,2,information_access_loto
outcome_history,16,debugging,False,-0.0686269908950063,0.438986996545959,3.386150347837732,1.0,2,information_access_loto
outcome_history,16,foraging,False,-0.0127807937495236,0.2451122634411676,3.4586274034804467,1.0,2,information_access_loto
outcome_history,16,solvability,False,0.3330659205683041,0.5973570508203029,1.201442971153417,1.0,2,information_access_loto
outcome_history,17,bandit,False,0.1205696867839495,0.3696139460746281,2.349359331858502,1.0,2,information_access_loto
outcome_history,17,debugging,False,0.0533307580144749,0.4010974749639208,2.9997037416693115,1.0,2,information_access_loto
outcome_history,17,foraging,False,-0.0054196755389557,0.2543113702799531,3.433489322939767,1.0,2,information_access_loto
outcome_history,17,solvability,False,0.4286758164791031,0.7202381322243889,1.029207302056073,1.0,2,information_access_loto
outcome_history,18,bandit,False,0.1783190554183386,0.4499394766920588,2.1950844381332875,1.0,2,information_access_loto
outcome_history,18,debugging,False,0.0403354280414718,0.4081386216287206,3.040881946490337,1.0,2,information_access_loto
outcome_history,18,foraging,False,0.0434230634756748,0.3076925518065386,3.2666922858517755,1.0,2,information_access_loto
outcome_history,18,solvability,False,0.5046455005332147,0.7377062770147087,0.8923523328133355,1.0,2,information_access_loto
outcome_history,19,bandit,False,-0.0314097035291562,0.0862442777452039,2.755365576488079,1.0,2,information_access_loto
outcome_history,19,debugging,False,0.0149002830899561,0.1593419355807987,3.121478099927135,1.0,2,information_access_loto
outcome_history,19,foraging,False,-0.0924533528949427,0.1230801313991733,3.730707697722196,1.0,2,information_access_loto
outcome_history,19,solvability,False,0.0990396913378524,0.6887152218230773,1.6230276177410567,1.0,2,information_access_loto
outcome_history,20,bandit,False,-0.0491112322998774,0.0301222368950369,2.802654430625449,1.0,2,information_access_loto
outcome_history,20,debugging,False,0.0208879501054669,0.1670321199325908,3.1025050242701866,1.0,2,information_access_loto
outcome_history,20,foraging,False,-0.0750390975221704,0.0950300764842192,3.67123834244296,1.0,2,information_access_loto
outcome_history,20,solvability,False,0.0387040362505198,0.6800154765242761,1.7317187927015298,1.0,2,information_access_loto
outcome_history,21,bandit,False,-0.0425783376022423,0.0536895265900058,2.785202090296389,1.0,2,information_access_loto
outcome_history,21,debugging,False,0.0273269722273141,0.1905164142517808,3.082101743065988,1.0,2,information_access_loto
outcome_history,21,foraging,False,-0.0813953002561425,0.0942887078869381,3.692944655490629,1.0,2,information_access_loto
outcome_history,21,solvability,False,0.0843828041916952,0.6750843072201099,1.6494311478406802,1.0,2,information_access_loto
outcome_history,22,bandit,False,-0.0522202430324529,0.0098795089922834,2.81096001580674,1.0,2,information_access_loto
outcome_history,22,debugging,False,0.0257026634854034,0.1805822948372282,3.087248678019231,1.0,2,information_access_loto
outcome_history,22,foraging,False,-0.0652094975024837,0.0532187679276819,3.637670442850911,1.0,2,information_access_loto
outcome_history,22,solvability,False,-0.0129790233259883,0.6514925311749223,1.8248228198773648,1.0,2,information_access_loto
outcome_history,23,bandit,False,-0.0446263819303205,-0.0285750461390248,2.790673350476897,1.0,2,information_access_loto
outcome_history,23,debugging,False,0.0102281140748554,0.135544842003467,3.136282766916118,1.0,2,information_access_loto
outcome_history,23,foraging,False,-0.0665190416172722,0.0213031241213529,3.6421425114262895,1.0,2,information_access_loto
outcome_history,23,solvability,False,-0.1128516435670556,0.6536425567664222,2.0047375390375417,1.0,2,information_access_loto
outcome_history,24,bandit,False,-0.0463199553129236,-0.032965565967355,2.7951976571454447,1.0,2,information_access_loto
outcome_history,24,debugging,False,0.0100373031468342,0.128968091294885,3.136887388075602,1.0,2,information_access_loto
outcome_history,24,foraging,False,-0.0674762897531338,0.0230838945012935,3.6454114958452815,1.0,2,information_access_loto
outcome_history,24,solvability,False,-0.1206331434988448,0.6598510601527767,2.018755458778643,1.0,2,information_access_loto
outcome_history,25,bandit,False,-0.0443377614486659,-0.0482013541871136,2.789902313577497,1.0,2,information_access_loto
outcome_history,25,debugging,False,0.0060335826751704,0.1091260643915787,3.149573947168045,1.0,2,information_access_loto
outcome_history,25,foraging,False,-0.0655085022228034,0.0109978563798966,3.638691538359288,1.0,2,information_access_loto
outcome_history,25,solvability,False,-0.1619916171549289,0.662794481394411,2.0932603446499387,1.0,2,information_access_loto
outcome_history,26,bandit,False,-0.037629761476976,-0.0322224438295948,2.7719821872243764,1.0,2,information_access_loto
outcome_history,26,debugging,False,0.0051747058926702,0.1082213911094085,3.1522954636004323,1.0,2,information_access_loto
outcome_history,26,foraging,False,-0.066977162820951,0.0117370404854319,3.643706986739149,1.0,2,information_access_loto
outcome_history,26,solvability,False,-0.1736700139745917,0.6762482671426674,2.1142982975841784,1.0,2,information_access_loto
outcome_history,27,bandit,False,-0.0480477047524718,-0.0254257277904393,2.799813263644238,1.0,2,information_access_loto
outcome_history,27,debugging,False,0.012336279233479,0.1401973645289892,3.129602639756693,1.0,2,information_access_loto
outcome_history,27,foraging,False,-0.0646188549051045,0.0465246642798712,3.635653409465636,1.0,2,information_access_loto
outcome_history,27,solvability,False,-0.1274350885004409,0.7042681300618258,2.0310087672605004,1.0,2,information_access_loto
outcome_history,28,bandit,False,-0.0467501318355232,-0.0291645842011931,2.796346854770916,1.0,2,information_access_loto
outcome_history,28,debugging,False,0.0151918013030526,0.1396199099051443,3.120554368347184,1.0,2,information_access_loto
outcome_history,28,foraging,False,-0.0557126197352115,0.0500745101107292,3.605238783506554,1.0,2,information_access_loto
outcome_history,28,solvability,False,-0.1682171740925337,0.7094884950042044,2.1044753235434666,1.0,2,information_access_loto
outcome_history,29,bandit,False,-0.0511615371735318,-0.0498586146766567,2.808131729753858,1.0,2,information_access_loto
outcome_history,29,debugging,False,0.013945010487842,0.1333435043372113,3.124505065071652,1.0,2,information_access_loto
outcome_history,29,foraging,False,-0.0519591585330194,0.0457208440169893,3.592420783943449,1.0,2,information_access_loto
outcome_history,29,solvability,False,-0.1917696829265458,0.7170902261721549,2.146903798957056,1.0,2,information_access_loto
outcome_history,30,bandit,False,-0.0490644249320102,-0.0282279509893382,2.802529386804641,1.0,2,information_access_loto
outcome_history,30,debugging,False,0.0184674249153803,0.1519367603922176,3.110174924323429,1.0,2,information_access_loto
outcome_history,30,foraging,False,-0.0413493952319983,0.0672182065662671,3.556188641387211,1.0,2,information_access_loto
outcome_history,30,solvability,False,-0.2003057914714927,0.736584746081988,2.162281102244763,1.0,2,information_access_loto
outcome_history,31,bandit,False,0.0676766662342949,0.3159866173916976,2.490660705658187,1.0,2,information_access_loto
outcome_history,31,debugging,False,0.0654966095823991,0.3589008280849916,2.9611538988621726,1.0,2,information_access_loto
outcome_history,31,foraging,False,0.0943008454983292,0.3194458932868809,3.0929456150836714,1.0,2,information_access_loto
outcome_history,31,solvability,False,0.207937305277461,0.7585433508544005,1.4268548971108457,1.0,2,information_access_loto
