target,layer,split,r2,pearson_r,mse,contrast_sign_accuracy,task_macro_r2,evidence_level,result_type,mechanistic_claim_permitted
outcome_history,12,test,0.0593585085238151,0.2665800637497064,2.7594992625691006,1.0,0.0627822524138223,2,information_access,False
outcome_history,12,transfer,-0.0260082192332076,0.4164538418864735,1.7825752800044496,1.0,-0.0260082192332073,2,information_access,False
outcome_history,13,validation,0.0387595804385608,0.2223992030165446,2.912342565992477,1.0,0.0687545917253553,2,information_access,False
outcome_history,13,test,0.0628672125742533,0.2778126867114476,2.7492060038435446,1.0,0.0933452491668106,2,information_access,False
outcome_history,13,transfer,-0.0313443129419408,0.4947214411937306,1.7918461499240723,1.0,-0.0313443129419407,2,information_access,False
outcome_history,14,validation,0.0950569434964088,0.3270168383007398,2.741774200940468,1.0,0.1246382209384247,2,information_access,False
outcome_history,14,test,0.1104817163093286,0.3615262238636003,2.6095224058573074,1.0,0.1553458388253835,2,information_access,False
outcome_history,14,transfer,0.0094367579261585,0.4009146714948259,1.7209935705208463,1.0,0.0094367579261584,2,information_access,False
outcome_history,15,validation,0.1120724788046929,0.3504881243307107,2.690220950834658,1.0,0.0070179902532789,2,information_access,False
outcome_history,15,test,0.0740971724728755,0.3346902847312284,2.716261394935961,1.0,0.0895488836457303,2,information_access,False
outcome_history,15,transfer,-0.2101386327790135,0.2570059454491265,2.1024814146054487,1.0,-0.2101386327790133,2,information_access,False
outcome_history,16,validation,0.1782517018334605,0.4314144567746019,2.4897127696463097,1.0,0.0616904586227945,2,information_access,False
outcome_history,16,test,0.1706705275882007,0.434768312042715,2.4329503730009794,1.0,0.1817538885002904,2,information_access,False
outcome_history,16,transfer,-0.0364369591656845,0.3332123787363368,1.800694056888247,1.0,-0.0364369591656844,2,information_access,False
outcome_history,17,validation,0.1652812996554244,0.4125709752939019,2.529010174949314,1.0,0.0943186046175392,2,information_access,False
outcome_history,17,test,0.1430525887197095,0.4026754894444276,2.5139713386205997,1.0,0.1694237900945467,2,information_access,False
outcome_history,17,transfer,0.1193088434215974,0.6085678322465466,1.5301030299820209,1.0,0.1193088434215976,2,information_access,False
outcome_history,18,validation,0.1891197614579586,0.4408896690825491,2.456784990071028,1.0,0.1391336238489797,2,information_access,False
outcome_history,18,test,0.177683968219436,0.4405538839149939,2.412375494659611,1.0,0.2090768268239989,2,information_access,False
outcome_history,18,transfer,0.1920713974161986,0.6134396949655231,1.403686177144623,1.0,0.1920713974161988,2,information_access,False
outcome_history,19,validation,0.0620951208923545,0.2630511671246869,2.8416411198391525,1.0,-0.0568455392123547,2,information_access,False
outcome_history,19,test,0.0345252105723606,0.2348399486316079,2.832351106768164,1.0,0.035852748437575,2,information_access,False
outcome_history,19,transfer,-0.1860897608563296,0.4987181151039919,2.060699171736666,1.0,-0.1860897608563293,2,information_access,False
outcome_history,20,validation,0.0510929251438128,0.2413845336985425,2.8749753017418223,1.0,-0.0799706549335695,2,information_access,False
outcome_history,20,test,0.0277456893940464,0.2160538402912169,2.8522397507006896,1.0,0.0215891228735311,2,information_access,False
outcome_history,20,transfer,-0.2411153461270092,0.460607728480971,2.156300012190553,1.0,-0.2411153461270091,2,information_access,False
outcome_history,21,validation,0.0585015862025191,0.2567533527680235,2.8525287228015346,1.0,-0.06320094541567,2,information_access,False
outcome_history,21,test,0.0339012480392484,0.229813649987517,2.834181585399605,1.0,0.0327066158655538,2,information_access,False
outcome_history,21,transfer,-0.2515989351184899,0.4397931979496898,2.1745140832200294,1.0,-0.2515989351184897,2,information_access,False
outcome_history,22,validation,0.0439000528944809,0.225827433313046,2.89676808905827,1.0,-0.1154929611251961,2,information_access,False
outcome_history,22,test,0.022680304975265,0.2006517251264178,2.867099742201085,1.0,0.0089807185363807,2,information_access,False
outcome_history,22,transfer,-0.3337839912094915,0.4070039005037573,2.317301486505245,1.0,-0.3337839912094915,2,information_access,False
outcome_history,23,validation,0.0268686153057992,0.1838556200391135,2.948369519501855,1.0,-0.1402109825036147,2,information_access,False
outcome_history,23,test,0.0112685196988049,0.1672979886945196,2.90057776049004,1.0,-0.0131886705755413,2,information_access,False
outcome_history,23,transfer,-0.3083216182819739,0.4189952454927612,2.273063442696231,1.0,-0.3083216182819734,2,information_access,False
outcome_history,24,validation,0.0264382675472236,0.1826047907375358,2.9496733765494505,1.0,-0.1413557025197393,2,information_access,False
outcome_history,24,test,0.0097163345028918,0.1627313534391029,2.905131306067506,1.0,-0.0155920842668985,2,information_access,False
outcome_history,24,transfer,-0.313640719840458,0.420147897228966,2.282304790642813,1.0,-0.3136407198404577,2,information_access,False
outcome_history,25,validation,0.020922611929844,0.1662394511864367,2.966384574192574,1.0,-0.1543898766786407,2,information_access,False
outcome_history,25,test,0.0050234619302594,0.146631087736372,2.9188984835956706,1.0,-0.0255850143298142,2,information_access,False
outcome_history,25,transfer,-0.3229909200720369,0.4217928345273178,2.2985497246340443,1.0,-0.3229909200720368,2,information_access,False
outcome_history,26,validation,0.0198507700252958,0.1635095429073012,2.9696320144157538,1.0,-0.1650616885115524,2,information_access,False
outcome_history,26,test,0.0035617867112235,0.1436854577138859,2.9231865058927893,1.0,-0.029952875275369,2,information_access,False
outcome_history,26,transfer,-0.3190882295589756,0.426014199147723,2.29176923349988,1.0,-0.3190882295589753,2,information_access,False
outcome_history,27,validation,0.0257675077345223,0.1830210515741709,2.951705628121829,1.0,-0.1606710249411206,2,information_access,False
outcome_history,27,test,0.0089432551248659,0.1655512925374629,2.907399239167312,1.0,-0.0188283127370607,2,information_access,False
outcome_history,27,transfer,-0.2567459018745652,0.4709081567157989,2.183456366073515,1.0,-0.256745901874565,2,information_access,False
outcome_history,28,validation,0.0236114221286953,0.1767475121488541,2.958238083226701,1.0,-0.1878661627978204,2,information_access,False
outcome_history,28,test,0.0049718046693343,0.154949420697531,2.919050027169626,1.0,-0.0304057225802437,2,information_access,False
outcome_history,28,transfer,-0.2754911120384591,0.4663004179339142,2.216024085932151,1.0,-0.2754911120384589,2,information_access,False
outcome_history,29,validation,0.020292142791892,0.1665123055934609,2.968294754070195,1.0,-0.1960326634063497,2,information_access,False
outcome_history,29,test,0.001813726257043,0.1435167421594722,2.928314678079482,1.0,-0.0368509504519682,2,information_access,False
outcome_history,29,transfer,-0.2800077307103317,0.4668871375786941,2.2238712090280104,1.0,-0.2800077307103314,2,information_access,False
outcome_history,30,validation,0.0231449497822007,0.1760616966231064,2.959651389661708,1.0,-0.213917595536181,2,information_access,False
outcome_history,30,test,0.003473713217228,0.1525154026394109,2.923444881420485,1.0,-0.0383766748773784,2,information_access,False
outcome_history,30,transfer,-0.238228282339405,0.4708608953970498,2.151284059644456,1.0,-0.2382282823394046,2,information_access,False
outcome_history,31,validation,0.1507631210330169,0.4007193973336402,2.572996995230977,1.0,-0.0809150232674535,2,information_access,False
outcome_history,31,test,0.133829287861857,0.3902134315747272,2.5410291413502604,1.0,0.1303456027197095,2,information_access,False
outcome_history,31,transfer,0.0513725893510045,0.4357953230078649,1.6481347229570014,1.0,0.0513725893510047,2,information_access,False
