artifact_id,random_index,layer,rank,row_set_sha256,maximum_intervention_norm_error,global_cfr,correlation,slope,intercept,rmse,sign_accuracy,examples
das_001_outcome_history_dual_history_L28_r2,23,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.017770767211914062,0.015076007180798379,0.028866141916463788,0.006436494111401113,0.003040016431742274,1.1699997066108057,0.16666666666666666,24
das_001_outcome_history_dual_history_L28_r2,24,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.019570469856262207,0.02888772608613588,0.07009102465142926,0.026940502388549777,-0.010042273764863283,1.1617672133683197,0.2916666666666667,24
das_001_outcome_history_dual_history_L28_r2,25,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.017947912216186523,-0.022702104880808927,-0.026359063565830204,-0.007631020054346536,-0.0016710102732431257,1.1922270447188401,0.16666666666666666,24
das_001_outcome_history_dual_history_L28_r2,26,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.0164034366607666,0.01761699834065278,0.459739579695184,0.11196099412514549,-0.12310641058178852,1.1684894992830996,0.16666666666666666,24
das_001_outcome_history_dual_history_L28_r2,27,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.02426767349243164,0.07417736013488219,0.3574688125762101,0.10082280663271444,-0.07388297376810908,1.1343531795375454,0.3333333333333333,24
das_001_outcome_history_dual_history_L28_r2,28,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.025197863578796387,-0.04635778280304659,-0.3002983722479533,-0.0750768301871101,0.06520970616174496,1.2059366629373396,0.08333333333333333,24
das_001_outcome_history_dual_history_L28_r2,29,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.02064824104309082,-0.01906795519844584,0.10691677918111891,0.03395483726471868,-0.049331167938708245,1.1901068831214392,0.20833333333333334,24
das_001_outcome_history_dual_history_L28_r2,30,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.018247485160827637,-0.021896553936334717,-0.03415592428346345,-0.008825545997291986,-0.00030200411474394165,1.1917574119630578,0.125,24
das_001_outcome_history_dual_history_L28_r2,31,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.02206110954284668,-0.06277149712645258,0.08257261342459812,0.022816649772287582,-0.06260773112502879,1.2153583343600227,0.08333333333333333,24
das_001_outcome_history_dual_history_L28_r2,32,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.02395153045654297,0.0012411806194632113,-0.008203968153953793,-0.0029293266733166267,0.008565536481335222,1.1781883063077117,0.25,24
das_001_outcome_history_dual_history_L28_r2,33,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.01739978790283203,0.003403813893958163,-0.2856893922937556,-0.08270785024145669,0.10520536255516859,1.1769120372103812,0.25,24
das_001_outcome_history_dual_history_L28_r2,34,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.017444610595703125,-0.06376755301129222,-0.15810381861226525,-0.05160592925930265,0.027893826375887023,1.215927733009862,0.125,24
das_001_outcome_history_dual_history_L28_r2,35,28,2,a01b72def64b1899c8a9acf5ff68985d66f74135093d3d341b80719e4b55042a,0.017426729202270508,0.04500392858292235,0.23956661743697996,0.0826314398507047,-0.06865945783326005,1.1520867631407337,0.4166666666666667,24
