job_index,prompt_id,direction_id,control_role,alpha,p_eos,eos_logit,baseline_p_eos,baseline_eos_logit,delta_eos_logit
63,open_ended_05,random_076,random_subspace,2.0,2.7044562145306372e-09,-19.728364971901076,2.6912574391246835e-09,-19.73325730037315,0.004892328472074325
63,open_ended_06,random_076,random_subspace,-2.0,4.150179921946773e-10,-21.60269924153665,4.5706607942896937e-10,-21.506193141093497,-0.096506100443154
63,open_ended_06,random_076,random_subspace,-1.0,4.1128353500674564e-10,-21.61173827267287,4.5706607942896937e-10,-21.506193141093497,-0.10554513157937251
63,open_ended_06,random_076,random_subspace,0.0,4.5706607942896937e-10,-21.506193141093497,4.5706607942896937e-10,-21.506193141093497,0.0
63,open_ended_06,random_076,random_subspace,1.0,4.751004034631023e-10,-21.46749495804371,4.5706607942896937e-10,-21.506193141093497,0.03869818304978878
63,open_ended_06,random_076,random_subspace,2.0,4.90105955819331e-10,-21.4363995113435,4.5706607942896937e-10,-21.506193141093497,0.06979362974999859
63,open_ended_01,random_077,random_subspace,-2.0,3.5749998517076165e-09,-19.449300698705827,2.886769046028803e-09,-19.66312793449059,0.2138272357847626
63,open_ended_01,random_077,random_subspace,-1.0,3.0782469906398546e-09,-19.598905557798243,2.886769046028803e-09,-19.66312793449059,0.06422237669234576
63,open_ended_01,random_077,random_subspace,0.0,2.886769046028803e-09,-19.66312793449059,2.886769046028803e-09,-19.66312793449059,0.0
63,open_ended_01,random_077,random_subspace,1.0,2.6511308703902614e-09,-19.748279541782782,2.886769046028803e-09,-19.66312793449059,-0.08515160729219318
63,open_ended_01,random_077,random_subspace,2.0,2.4550819155422232e-09,-19.825105706981862,2.886769046028803e-09,-19.66312793449059,-0.161977772491273
63,open_ended_02,random_077,random_subspace,-2.0,1.6656786172575266e-08,-17.910448108968044,1.3520476294104355e-08,-18.119060524577765,0.20861241560972132
63,open_ended_02,random_077,random_subspace,-1.0,1.4824068195196105e-08,-18.02701373282633,1.3520476294104355e-08,-18.119060524577765,0.09204679175143582
63,open_ended_02,random_077,random_subspace,0.0,1.3520476294104355e-08,-18.119060524577765,1.3520476294104355e-08,-18.119060524577765,0.0
63,open_ended_02,random_077,random_subspace,1.0,1.2196201382153049e-08,-18.22214128361285,1.3520476294104355e-08,-18.119060524577765,-0.10308075903508396
63,open_ended_02,random_077,random_subspace,2.0,1.0776462389117114e-08,-18.345901478821624,1.3520476294104355e-08,-18.119060524577765,-0.2268409542438583
63,open_ended_03,random_077,random_subspace,-2.0,9.726437433243973e-10,-20.751003242340182,8.049070854276863e-10,-20.94029426619565,0.1892910238554677
63,open_ended_03,random_077,random_subspace,-1.0,8.755952074501749e-10,-20.856117222865805,8.049070854276863e-10,-20.94029426619565,0.08417704332984499
63,open_ended_03,random_077,random_subspace,0.0,8.049070854276863e-10,-20.94029426619565,8.049070854276863e-10,-20.94029426619565,0.0
63,open_ended_03,random_077,random_subspace,1.0,7.060756979093696e-10,-21.07129866264217,8.049070854276863e-10,-20.94029426619565,-0.13100439644652084
63,open_ended_03,random_077,random_subspace,2.0,5.949247761094512e-10,-21.24258614448733,8.049070854276863e-10,-20.94029426619565,-0.3022918782916797
63,open_ended_04,random_077,random_subspace,-2.0,9.518043952994049e-07,-13.864905338583933,8.114208753795538e-07,-14.024478147477753,0.1595728088938202
