layer,random_index,split,r2,pearson_r,mse
30,92,validation,3.631024856753928e-05,0.03810848241445678,0.8984792924663743
30,93,validation,0.0010192446639537556,0.05436833639641032,0.8975961141798741
30,94,validation,3.611368081291033e-05,0.03211112180404329,0.8984794690848443
30,95,validation,0.006383348163226388,0.08509298222151619,0.8927764032582296
30,96,validation,0.00031678557311620725,0.03828022826798096,0.8982272820446584
30,97,validation,-4.228726012289741e-05,0.0295403203601722,0.8985499132646309
30,98,validation,0.0017403819462127323,0.04979130183152315,0.8969481637374972
30,99,validation,4.554908311416028e-06,0.029553564178661687,0.8985078250180436
30,0,test,0.009560725217422239,0.108796411599341,1.0501704323392276
30,1,test,-0.0021456605680107987,0.011924249300183947,1.0625828038338017
30,2,test,0.0032228421057035606,0.06815527225472802,1.0568905388788334
30,3,test,0.007048009868213745,0.09646988547913597,1.0528346838807499
30,4,test,0.03136615165167567,0.20110621652887972,1.0270499698446156
30,5,test,-0.001091347028294276,0.033884817908364166,1.061464907023754
30,6,test,-0.0010407522351894016,0.02016097424460512,1.0614112609728534
30,7,test,-0.0007020463085805062,0.04541928836277684,1.061052128456162
30,8,test,0.00503580698873074,0.08080668203071864,1.0549682381749943
30,9,test,0.0009771944938915533,0.06599539819450573,1.0592716164304037
30,10,test,1.844514136428721e-06,0.031472327766172516,1.060305787566384
30,11,test,-0.001416973785483222,0.003502290846341767,1.0618101715958335
30,12,test,0.005043610488960404,0.0851420580805542,1.0549599640632759
30,13,test,0.00959514655839322,0.12726908648583893,1.0501339351248606
30,14,test,-0.0009339015482336954,0.03804569910499172,1.0612979663620954
30,15,test,-0.0009424640434290144,0.02090708998478905,1.061307045242053
30,16,test,0.016962062862878158,0.15085614143849688,1.042322736722832
30,17,test,0.006127097064849596,0.09094109020716626,1.0538111348570784
30,18,test,0.003724427447839629,0.08264087466010175,1.0563587040566313
30,19,test,-0.0015227558287025378,0.007400294333155885,1.061922333115363
30,20,test,0.039768711602987006,0.22142145024302246,1.0181406704645382
30,21,test,0.02185855403185133,0.1614593244539962,1.0371309492212768
30,22,test,-0.002319333550371505,0.004352610461134595,1.062766950641804
30,23,test,0.010433572881782816,0.11214715534202915,1.049244945201968
30,24,test,-0.0012439392638161628,0.009451335847830694,1.0616267017526484
30,25,test,0.0008842577899595971,0.05297123439990901,1.0593701579372212
30,26,test,0.0013864726806698258,0.053348392155050765,1.0588376555997911
30,27,test,0.0004457430098090409,0.06235367190111515,1.0598351185541748
30,28,test,0.019889710613599232,0.1593615240010836,1.039218529143032
30,29,test,-3.675276651993187e-05,0.04108801386296371,1.060346712561935
30,30,test,-0.0012604464965315643,0.002229386596327001,1.0616442044993175
30,31,test,0.00400365543320258,0.07671784187445022,1.0560626364615997
30,32,test,9.153476246259729e-05,0.040432286231846234,1.0602106883015836
30,33,test,-0.001274762501532356,-0.006562381673941769,1.061659383870273
30,34,test,-0.00011886934743499111,0.0350596172545687,1.060433781408534
30,35,test,0.0018363317516023603,0.062334438547027575,1.058360666543479
30,36,test,-0.0021130233864965486,-0.029872344021895147,1.062548198377522
30,37,test,-0.00127868554831978,0.005576185910255776,1.0616635435071593
30,38,test,0.002218089552566971,0.07135830325324229,1.0579558857910438
30,39,test,0.0005402046916060943,0.05370208725624712,1.0597349601015185
30,40,test,0.019563318891958614,0.16572819691907892,1.0395646048128429
30,41,test,0.0019202941944914675,0.06433360598221574,1.0582716405151358
30,42,test,0.012190090723015135,0.12133035669004245,1.0473824957336315
30,43,test,-0.0010859002071084145,0.01642110839306788,1.0614591317170743
30,44,test,0.003341006832044968,0.06866532722945101,1.0567652479045067
30,45,test,0.0036920138369688216,0.0677890668561087,1.0563930724592265
30,46,test,0.0033415234011671124,0.09329661876067195,1.0567647001822664
30,47,test,7.756245663881334e-05,0.03845086152757517,1.0602255032456407
30,48,test,0.005098131413074802,0.08283274172796588,1.0549021551052644
30,49,test,0.0013719366722146908,0.0553215813578347,1.0588530682421131
30,50,test,-0.0005385287149488605,0.037953403717920345,1.0608787494854655
30,51,test,-0.0011682120111997651,0.021347838896669552,1.061546407560319
30,52,test,0.003040044224088323,0.07214795448018478,1.0570843608881724
30,53,test,0.007162729094507103,0.09972219705249802,1.0527130461968035
30,54,test,0.016127798191974074,0.15035293125086086,1.043207314013369
30,55,test,0.0034101374565719267,0.08198898185678472,1.0566919481680201
30,56,test,0.011242135559609068,0.12758990442580154,1.04838761993371
30,57,test,0.018061764540386216,0.14305292515621254,1.0411567145188294
30,58,test,0.030111262425341123,0.18669651650207547,1.0283805386083058
30,59,test,-0.0005912735291027094,0.07671615987425269,1.0609346752203328
30,60,test,-0.0015157724427150576,-0.0031600477849794734,1.0619149285771259
30,61,test,0.004980762649505199,0.09300456220263657,1.055026602114101
30,62,test,0.030582139969334787,0.18586082749269692,1.0278812635022543
30,63,test,0.014450295441969518,0.1584779626495481,1.0449859831686379
30,64,test,-0.0012772366931308454,-0.0010938570309991058,1.0616620072747833
30,65,test,-0.0027499540902684583,0.021872308857670646,1.063223540934689
30,66,test,-0.0011571273917307945,0.00812819909660058,1.0615346544524644
30,67,test,-0.0009252358095457325,0.02554503317153003,1.061288778012263
30,68,test,0.00023727168291687306,0.03981026042407694,1.0600561623163385
30,69,test,0.001780373192053486,0.05256882426143684,1.0584199998374737
30,70,test,-0.0014376547433427866,0.00792362288641256,1.0618320997755912
30,71,test,0.002173938273610454,0.05776391797931979,1.0580026997339989
30,72,test,-0.0012309987316954096,0.02293083301836823,1.061612980806238
30,73,test,-0.001177546867686008,0.0023996631112889605,1.061556305380934
30,74,test,0.00011141514291768129,0.033643640065673434,1.060189608980247
30,75,test,-0.0013206060718475854,-0.029187625296699878,1.0617079921628598
30,76,test,0.009509055007602352,0.11926018773426858,1.0502252186627985
30,77,test,0.03815766763668238,0.2263586746822859,1.0198488728568382
30,78,test,0.003928035474249136,0.0785611421424589,1.0561428168896274
30,79,test,0.01021345524143158,0.11283568487607047,1.0494783376404737
30,80,test,-0.0016761254649533264,0.007361837604679021,1.0620849521282698
30,81,test,0.022795379484681688,0.17386235898959052,1.0361376259395023
30,82,test,0.00517288273112626,0.10233774097345218,1.0548228957039112
30,83,test,0.0013611083974411908,0.05068974830078347,1.058864549545702
30,84,test,0.01400148389031175,0.13825280972860243,1.0454618615321518
30,85,test,-0.0002484969800606862,0.05137513566360982,1.0605712265911553
30,86,test,0.0015810270666777315,0.05730553919237917,1.0586313680778103
30,87,test,-0.002381021875631495,-0.03532610426951202,1.0628323592507496
30,88,test,0.004776061577512536,0.07557847738067655,1.0552436482458005
30,89,test,0.0006231183108489358,0.04879718620770029,1.0596470461490086
30,90,test,0.005879920805904271,0.08763676837878638,1.0540732177584027
30,91,test,-0.0016397076342502537,0.023502712930371886,1.0620463380203804
30,92,test,0.0019275620461135512,0.06896908215308586,1.0582639343557836
30,93,test,3.2162505880783954e-05,0.04176068637157226,1.0602736411649756
30,94,test,0.004439970395293535,0.09073455254057944,1.0556000083287687
30,95,test,0.00888797055121393,0.10921060475157249,1.0508837593211622
30,96,test,-0.0009065680276085786,0.021549216279120084,1.0612689844185244
30,97,test,0.002507619619515733,0.07140041947288192,1.0576488948191345
30,98,test,0.0008989669349731555,0.04606823550716195,1.0593545617168658
30,99,test,0.00015596173333121133,0.0410440338849296,1.060142375885493
30,0,transfer,-0.053573627386805045,0.23396537226062916,1.7645038823043302
30,1,transfer,-0.06330599775824264,0.009787223572546473,1.7808034601012983
30,2,transfer,-0.07282562801733583,0.21128213754222147,1.796746745044691
30,3,transfer,-0.1100782499737798,-0.10838082405219858,1.859136685680542
30,4,transfer,-0.021241020043976766,0.26027364674078135,1.710353883008176
30,5,transfer,-0.0622427752311967,-0.04696828157722626,1.7790227964362642
30,6,transfer,-0.06323748308660249,0.09232517198133391,1.7806887131097626
30,7,transfer,-0.06562546094101718,0.047990981511230865,1.7846880503040912
30,8,transfer,-0.06510090704741645,0.07009034903045465,1.783809538012518
30,9,transfer,-0.06174540453842581,0.024699125498130466,1.7781898100217168
30,10,transfer,-0.0678950776710503,0.11067043628607802,1.7884891586722071
30,11,transfer,-0.07639043763677167,0.02314242763911612,1.8027170163666602
30,12,transfer,-0.0810484687254045,0.08998537331726246,1.8105181929775183
30,13,transfer,-0.04536503526968638,0.19121871630739987,1.750756297624526
30,14,transfer,-0.06059427815156471,0.08399700686806337,1.7762619267434714
30,15,transfer,-0.07604060137839963,-0.1470717649345314,1.8021311176501185
30,16,transfer,-0.09939647711803667,0.03740897545618782,1.8412470677327193
30,17,transfer,-0.07850016675118865,0.09364927783839345,1.806250348177777
30,18,transfer,-0.061579741849536296,0.1379697656000552,1.777912361488363
30,19,transfer,-0.06508928674300685,0.07003764353614955,1.783790076560835
30,20,transfer,0.026320252272872713,0.220426466602536,1.630699222461511
30,21,transfer,-0.06914484538407373,0.21128818138390126,1.7905822444559487
30,22,transfer,-0.05085500704753021,-0.03197257164842934,1.7599507917385955
30,23,transfer,-0.0672371246916148,0.2860564249719482,1.7873872322795854
30,24,transfer,-0.06357948595831053,-0.0009816593469631793,1.7812614926281576
30,25,transfer,-0.05598603165109739,-0.0750529189629541,1.768544128357745
30,26,transfer,-0.08785313486285862,0.199408849810452,1.8219145107148023
30,27,transfer,-0.067525236723182,-0.018984675910103343,1.787869756504779
30,28,transfer,-0.05693319810049413,0.033153119962116694,1.770130423642389
30,29,transfer,-0.06704334068052065,-0.007325585987850841,1.7870626867224304
30,30,transfer,-0.06393091781118065,-0.045700762706625105,1.7818500636142147
30,31,transfer,-0.045393860997452684,0.16501904804234588,1.7508045743725686
30,32,transfer,-0.0784588041256371,0.06857540452252082,1.8061810748859337
30,33,transfer,-0.06419679507476128,-0.10645956751796486,1.7822953494980005
30,34,transfer,-0.055143637077336605,0.033649509464378544,1.767133302899329
30,35,transfer,-0.06324160538989343,0.028380295656257073,1.7806956170602528
30,36,transfer,-0.05605041389696197,-0.014203712944251212,1.768651954445857
30,37,transfer,-0.06378330238827257,-0.16707885794348457,1.781602840278286
30,38,transfer,-0.051540374333606254,0.14013178489432443,1.7610986310595973
30,39,transfer,-0.06396075662596568,0.08892648703420118,1.7819000370599833
30,40,transfer,-0.07334601412523978,0.22334497136976125,1.7976182772127571
30,41,transfer,-0.08402633951427418,-0.028323184365119707,1.815505470972502
30,42,transfer,-0.01165762888096089,0.3742904077226316,1.6943038125876357
30,43,transfer,-0.06142956045225456,0.0364350986134371,1.7776608407102559
30,44,transfer,-0.013028135801873342,0.12932160008192795,1.6965991099639308
30,45,transfer,-0.049813126357171056,0.09623356914785555,1.7582058709516195
30,46,transfer,-0.08587894327475931,0.10038138877280392,1.8186081744217668
30,47,transfer,-0.06114115190549252,0.22952846717933884,1.7771778198873889
30,48,transfer,-0.03297479338761322,0.36139681112822275,1.7300053701759772
30,49,transfer,-0.05891652589930252,-0.013377710202120517,1.7734520610770306
30,50,transfer,-0.0677882364338549,0.06882671535275343,1.7883102231209358
30,51,transfer,-0.09891635495719697,-0.08603506596000071,1.840442968811903
30,52,transfer,-0.0618930906171935,0.2513370574040214,1.7784371516906556
30,53,transfer,-0.07449066263116033,0.1969766636653236,1.799535311466529
30,54,transfer,-0.02746478814646114,0.1885884209614218,1.7207773244212212
30,55,transfer,-0.06169953365625558,0.0707587043519985,1.7781129863925274
30,56,transfer,-0.05047388086247473,0.027924261177039396,1.7593124892833163
30,57,transfer,-0.0909267147576156,0.14727789623911103,1.8270620803918476
30,58,transfer,-0.01106275824896863,0.4246264893789274,1.6933075352394422
30,59,transfer,-0.06290319102991071,0.08278803367188584,1.7801288475089894
30,60,transfer,-0.0624124207740111,0.0029106253550637735,1.7793069153731194
30,61,transfer,-0.07117630590523683,0.0034924485694125275,1.7939844936041465
30,62,transfer,-0.007064091301171249,0.13802022859827273,1.6866106484058847
30,63,transfer,-0.024600818388307966,0.2676783805133523,1.7159808055774477
30,64,transfer,-0.06436912443577247,-0.05316710990552753,1.7825839632394942
30,65,transfer,-0.03986899937684485,0.03530963676181888,1.7415516474528465
30,66,transfer,-0.06411134119126904,0.05946828242016754,1.7821522330557698
30,67,transfer,-0.050503033691247534,0.1140958582044778,1.7593613138535338
30,68,transfer,-0.040616295532001745,0.21460610098428448,1.742803203995958
30,69,transfer,-0.081012681661087,0.17292950103436014,1.8104582575232862
30,70,transfer,-0.058944956294175954,0.022653664687064316,1.7734996757295103
30,71,transfer,-0.08464153364063765,0.0913401292942496,1.816535785699562
30,72,transfer,-0.06379497387458,0.04198885118969419,1.7816223874483803
30,73,transfer,-0.06698843074993777,-0.09584008539639757,1.7869707246770907
30,74,transfer,-0.07793220324286199,-0.04962563950465543,1.805299134338137
30,75,transfer,-0.06408284928230401,-0.1686694376584913,1.7821045153807287
30,76,transfer,-0.07282697129779736,-0.029616246600047646,1.7967489947437418
30,77,transfer,-0.027786449240172262,0.3466005056576552,1.7213160359397006
30,78,transfer,-0.09560092910721729,0.019084833681729328,1.834890360402094
30,79,transfer,-0.03266413205729113,0.0853967398123023,1.7294850808395834
30,80,transfer,-0.04954539378616829,0.050374241147233656,1.7577574778363463
30,81,transfer,-0.14912919911037825,0.26396993185413603,1.924538428442559
30,82,transfer,-0.05884759442646281,0.10194909979809089,1.7733366160352446
30,83,transfer,-0.0918252248655822,0.0034823142124085654,1.828566887016259
30,84,transfer,-0.05042897795158274,-0.008039998888797426,1.7592372867929196
30,85,transfer,-0.06607902117811282,0.02784258693337319,1.7854476638502266
30,86,transfer,-0.05609712180740534,0.07732496987344376,1.7687301799131327
30,87,transfer,-0.05961128512559033,-0.0894156070513493,1.7746156298302582
30,88,transfer,-0.03916076449275541,0.15711885578188248,1.7403655099394593
30,89,transfer,-0.06021308144999504,0.014176226103742473,1.7756235061885552
30,90,transfer,-0.07116792082124435,-0.036426544611869276,1.7939704504344303
30,91,transfer,-0.06264408923359266,0.06801017594888568,1.7796949090412533
30,92,transfer,-0.041350982421203275,0.12247993661230133,1.7440336427945158
30,93,transfer,-0.06650747035902427,0.025365517518760466,1.7861652219054367
30,94,transfer,-0.06564387198117627,0.11667333958506558,1.784718884743179
30,95,transfer,-0.07201926764187805,0.14404911251322686,1.7953962689355267
30,96,transfer,-0.06702980491893573,0.07876342825439946,1.7870400173016652
30,97,transfer,-0.08338088867977844,0.08431673521285925,1.814424482920315
30,98,transfer,-0.09410801144837455,-0.0028870641063054457,1.832390051988412
30,99,transfer,-0.053129112940967005,-0.08521432751569484,1.763759418467126
