theory,split,random_index,global_cfr,rank,layer
dual_history,neural_task_holdout,167,-0.021815776635776052,8,16
dual_history,neural_test,167,-0.1065076953067512,8,16
dual_history,neural_task_holdout,168,0.058622461904008105,8,16
dual_history,neural_test,168,-0.17966914061468198,8,16
dual_history,neural_task_holdout,169,-0.20090549970120786,8,16
dual_history,neural_test,169,-0.3184384089457719,8,16
dual_history,neural_task_holdout,170,-0.19006611465633294,8,16
dual_history,neural_test,170,-0.16871530212698893,8,16
dual_history,neural_task_holdout,171,0.014065885115030152,8,16
dual_history,neural_test,171,-0.004645121241013683,8,16
dual_history,neural_task_holdout,172,-0.08444881440725349,8,16
dual_history,neural_test,172,-0.18926505545093586,8,16
dual_history,neural_task_holdout,173,0.002511798028372203,8,16
dual_history,neural_test,173,-0.16770906694992882,8,16
dual_history,neural_task_holdout,174,0.023587855465882157,8,16
dual_history,neural_test,174,-0.1551549809711814,8,16
dual_history,neural_task_holdout,175,-0.0049236972020898495,8,16
dual_history,neural_test,175,-0.02882162416261691,8,16
dual_history,neural_task_holdout,176,-0.05484476261991622,8,16
dual_history,neural_test,176,-0.10339539102722473,8,16
dual_history,neural_task_holdout,177,0.014505991459440759,8,16
dual_history,neural_test,177,-0.03186762311101976,8,16
dual_history,neural_task_holdout,178,0.06333454570590591,8,16
dual_history,neural_test,178,-0.18142352124276884,8,16
dual_history,neural_task_holdout,179,-0.18002429853172663,8,16
dual_history,neural_test,179,-0.20689414954801588,8,16
dual_history,neural_task_holdout,180,-0.126721679421536,8,16
dual_history,neural_test,180,-0.04914749287137621,8,16
dual_history,neural_task_holdout,181,0.009363228075867203,8,16
dual_history,neural_test,181,-0.27082619717353906,8,16
dual_history,neural_task_holdout,182,-0.19151920443481996,8,16
dual_history,neural_test,182,-0.19045577041534134,8,16
dual_history,neural_task_holdout,183,-0.15802068398839486,8,16
dual_history,neural_test,183,-0.2099005792706481,8,16
dual_history,neural_task_holdout,184,-0.16997586517577545,8,16
dual_history,neural_test,184,-0.2263562295036341,8,16
dual_history,neural_task_holdout,185,0.12414882263615412,8,16
dual_history,neural_test,185,-0.20572070568392187,8,16
dual_history,neural_task_holdout,186,0.026330530368780858,8,16
dual_history,neural_test,186,-0.06327541952191917,8,16
dual_history,neural_task_holdout,187,0.026832669015260935,8,16
dual_history,neural_test,187,-0.10441716589194194,8,16
dual_history,neural_task_holdout,188,-0.15895809445072007,8,16
dual_history,neural_test,188,0.003006429722631765,8,16
dual_history,neural_task_holdout,189,-0.055042479472917405,8,16
dual_history,neural_test,189,-0.2520459573378244,8,16
dual_history,neural_task_holdout,190,0.0008263757990587539,8,16
dual_history,neural_test,190,-0.23925196772627944,8,16
dual_history,neural_task_holdout,191,-0.05527499423708204,8,16
dual_history,neural_test,191,-0.2677235222969827,8,16
dual_history,neural_task_holdout,192,-0.03903834580180998,8,16
dual_history,neural_test,192,-0.2468122447369845,8,16
dual_history,neural_task_holdout,193,-0.1598703575929623,8,16
dual_history,neural_test,193,-0.18616238057437928,8,16
dual_history,neural_task_holdout,194,-0.12701815245754267,8,16
dual_history,neural_test,194,-0.20215529021640544,8,16
dual_history,neural_task_holdout,195,0.0052232799482341274,8,16
dual_history,neural_test,195,-0.07414987712848764,8,16
dual_history,neural_task_holdout,196,0.06699125133857409,8,16
dual_history,neural_test,196,-0.12421539463428233,8,16
dual_history,neural_task_holdout,197,-0.14285252932341952,8,16
dual_history,neural_test,197,-0.2706741213466508,8,16
dual_history,neural_task_holdout,198,-0.053635778471325724,8,16
dual_history,neural_test,198,-0.03851293889760532,8,16
dual_history,neural_task_holdout,199,-0.11109738687871462,8,16
dual_history,neural_test,199,-0.11806672080932268,8,16
dual_history,neural_task_holdout,200,-0.03203923258226404,8,16
dual_history,neural_test,200,-0.25458496655069984,8,16
dual_history,neural_task_holdout,201,-0.03861214334337881,8,16
dual_history,neural_test,201,-0.22643520355724722,8,16
dual_history,neural_task_holdout,202,-0.0016896994631769857,8,16
dual_history,neural_test,202,-0.15216837794106208,8,16
dual_history,neural_task_holdout,203,-0.1364113354306915,8,16
dual_history,neural_test,203,-0.1155399444793237,8,16
dual_history,neural_task_holdout,204,-0.07736394149760661,8,16
dual_history,neural_test,204,-0.17981655823958453,8,16
dual_history,neural_task_holdout,205,-0.0677220225509163,8,16
dual_history,neural_test,205,-0.2613265274912102,8,16
dual_history,neural_task_holdout,206,-0.08435536897617113,8,16
dual_history,neural_test,206,-0.18615275117140961,8,16
dual_history,neural_task_holdout,207,-0.023052346170841842,8,16
dual_history,neural_test,207,-0.05161002118039626,8,16
dual_history,neural_task_holdout,208,-0.2349285401238348,8,16
dual_history,neural_test,208,-0.1472576160900505,8,16
dual_history,neural_task_holdout,209,-0.03677172666144757,8,16
dual_history,neural_test,209,-0.21329114435378838,8,16
dual_history,neural_task_holdout,210,-0.1280113421094966,8,16
dual_history,neural_test,210,-0.08426986668584102,8,16
dual_history,neural_task_holdout,211,-0.07657196425343527,8,16
dual_history,neural_test,211,-0.2706741213466508,8,16
dual_history,neural_task_holdout,212,-0.022374296480455858,8,16
dual_history,neural_test,212,-0.3512416966146841,8,16
dual_history,neural_task_holdout,213,-0.0789798491171323,8,16
dual_history,neural_test,213,-0.13482717405056577,8,16
dual_history,neural_task_holdout,214,-0.20430088591888507,8,16
dual_history,neural_test,214,-0.03955157803512255,8,16
dual_history,neural_task_holdout,215,-0.05238897413994503,8,16
dual_history,neural_test,215,-0.26452047632070763,8,16
dual_history,neural_task_holdout,216,-0.0413260605761685,8,16
dual_history,neural_test,216,-0.3132321291044051,8,16
dual_history,neural_task_holdout,217,-0.08719675206127198,8,16
dual_history,neural_test,217,-0.1665031521089262,8,16
dual_history,neural_task_holdout,218,-0.013338728853718784,8,16
dual_history,neural_test,218,-0.07288569156764457,8,16
dual_history,neural_task_holdout,219,-0.11661691097759652,8,16
dual_history,neural_test,219,0.07366126977814447,8,16
dual_history,neural_task_holdout,220,-0.22579425585922652,8,16
dual_history,neural_test,220,-0.0990381599927952,8,16
dual_history,neural_task_holdout,221,-0.03463305234907854,8,16
dual_history,neural_test,221,0.019371338258869164,8,16
dual_history,neural_task_holdout,222,0.05127339079270188,8,16
dual_history,neural_test,222,-0.07615602488441908,8,16
dual_history,neural_task_holdout,223,-0.10681302796695236,8,16
dual_history,neural_test,223,-0.1075925357142622,8,16
dual_history,neural_task_holdout,224,0.12020892095467084,8,16
dual_history,neural_test,224,-0.15144040356761623,8,16
dual_history,neural_task_holdout,225,-0.11161381789085656,8,16
dual_history,neural_test,225,-0.17621724140140205,8,16
dual_history,neural_task_holdout,226,-0.013183227493487548,8,16
dual_history,neural_test,226,0.005036564091004947,8,16
dual_history,neural_task_holdout,227,0.08982845517174898,8,16
dual_history,neural_test,227,-0.17939338687439577,8,16
dual_history,neural_task_holdout,228,0.021544498368058163,8,16
dual_history,neural_test,228,-0.06987926184501303,8,16
dual_history,neural_task_holdout,229,-0.06252542822285378,8,16
dual_history,neural_test,229,0.015671118064775724,8,16
dual_history,neural_task_holdout,230,-0.09989686639962958,8,16
dual_history,neural_test,230,-0.2055458552995464,8,16
dual_history,neural_task_holdout,231,-0.22643951489665892,8,16
dual_history,neural_test,231,-0.31881040783998316,8,16
dual_history,neural_task_holdout,232,-0.0068422174602971175,8,16
dual_history,neural_test,232,-0.2966886510655098,8,16
dual_history,neural_task_holdout,233,0.005137301074472522,8,16
dual_history,neural_test,233,-0.15119208258680317,8,16
dual_history,neural_task_holdout,234,-0.16143033485549463,8,16
dual_history,neural_test,234,-0.17109000263009966,8,16
dual_history,neural_task_holdout,235,-0.04532460133936045,8,16
dual_history,neural_test,235,-0.07653971049174424,8,16
dual_history,neural_task_holdout,236,0.10975656759116736,8,16
dual_history,neural_test,236,-0.019892349569669454,8,16
dual_history,neural_task_holdout,237,-0.02427063511399452,8,16
dual_history,neural_test,237,-0.25787462827792984,8,16
dual_history,neural_task_holdout,238,-0.20827165831957317,8,16
dual_history,neural_test,238,-0.027581874967399278,8,16
dual_history,neural_task_holdout,239,-0.17574918484687574,8,16
dual_history,neural_test,239,-0.19468575490244966,8,16
dual_history,neural_task_holdout,240,-0.03722278361214282,8,16
dual_history,neural_test,240,-0.16860675707373662,8,16
dual_history,neural_task_holdout,241,-0.017176668325168176,8,16
dual_history,neural_test,241,-0.17982121644157045,8,16
dual_history,neural_task_holdout,242,-0.1260977538264414,8,16
dual_history,neural_test,242,-0.2739684412758667,8,16
dual_history,neural_task_holdout,243,-0.09869431888243807,8,16
dual_history,neural_test,243,-0.15119208258680294,8,16
dual_history,neural_task_holdout,244,-0.011735738693116948,8,16
dual_history,neural_test,244,-0.07305540731800697,8,16
dual_history,neural_task_holdout,245,-0.026922621302017946,8,16
dual_history,neural_test,245,-0.19754868001917103,8,16
dual_history,neural_task_holdout,246,-0.04880486508795667,8,16
dual_history,neural_test,246,-0.1352330743154433,8,16
dual_history,neural_task_holdout,247,0.03504679224347973,8,16
dual_history,neural_test,247,-0.018810179658515835,8,16
dual_history,neural_task_holdout,248,-0.11990112730862079,8,16
dual_history,neural_test,248,-0.13188207845807365,8,16
