target,layer,random_index,split,r2,pearson_r,mse
action_history,29,39,transfer,0.00576623898684514,0.07960607204414905,1.7273706893424725
action_history,29,40,transfer,-0.013789268714602176,0.024090830764379626,1.7613462111395481
action_history,29,41,transfer,0.015209307119245619,0.23020297604894846,1.710964407692219
action_history,29,42,transfer,-0.014396091199646133,0.012369035311981788,1.7624004977825916
action_history,29,43,transfer,-0.008159011925371829,-0.004105204795559315,1.751564265552348
action_history,29,44,transfer,-0.013901616087328872,-0.01834197048580971,1.7615414022166194
action_history,29,45,transfer,-0.014258136077348382,-0.35504672587356934,1.762160816085946
action_history,29,46,transfer,-0.006351274603636714,-0.012974510190767041,1.7484235228155358
action_history,29,47,transfer,0.052018663479054816,0.2428931425858821,1.6470122409455346
action_history,29,48,transfer,-0.014820599991729022,0.11095840550693449,1.7631380346411918
action_history,29,49,transfer,0.0010400620048958142,0.0723998154010079,1.7355818967178336
action_history,29,50,transfer,-0.014263020115235392,-0.0032680605961536795,1.762169301559104
action_history,29,51,transfer,-0.005168610120698913,0.2613777756711246,1.746368774683596
action_history,29,52,transfer,-0.00031299759195735355,0.1408871146673234,1.7379326874274108
action_history,29,53,transfer,-0.00543576447649774,0.27616173206268285,1.746832925692979
action_history,29,54,transfer,0.05026764917057047,0.3055043776873131,1.650054433749381
action_history,29,55,transfer,-0.0037311076552537514,0.12910932277934312,1.7438712738723814
action_history,29,56,transfer,-0.00648647643476763,0.013594351093234203,1.7486584209746998
action_history,29,57,transfer,-0.011969998333985599,0.09968916158994519,1.7581854309943805
action_history,29,58,transfer,-0.00799097300661189,-0.023213044056784517,1.7512723166019937
action_history,29,59,transfer,-0.011272270403948959,-0.04286585811763136,1.7569732062412673
action_history,29,60,transfer,-0.016886900917827852,0.004312207373407044,1.7667280029112968
action_history,29,61,transfer,-0.01087518640140095,0.3665386144228955,1.7562833169072845
action_history,29,62,transfer,0.012117329105303498,0.11786164185190964,1.7163363759383308
action_history,29,63,transfer,-0.015460584132853672,-0.1390953010171877,1.7642499359770472
action_history,29,64,transfer,0.010115175855825664,0.11193995262572365,1.7198148947478265
action_history,29,65,transfer,-0.004239063445222291,0.053910223163579886,1.7447537906179194
action_history,29,66,transfer,-0.011969392206002238,0.06650248291682052,1.7581843779143567
action_history,29,67,transfer,-0.02178571760987169,-0.06219597121598111,1.7752391526007574
action_history,29,68,transfer,-0.013771745959543003,0.03779851270266,1.7613157672996056
action_history,29,69,transfer,-0.014987465705396552,-0.14749463906605428,1.7634279452780544
action_history,29,70,transfer,-0.0018168014724060377,0.0006354961117522146,1.7405453795803705
action_history,29,71,transfer,-0.010724379176251908,0.07903623453359435,1.7560213061099468
action_history,29,72,transfer,-0.004276876826527554,0.1540938195022283,1.7448194871664504
action_history,29,73,transfer,0.0018544829017553832,0.08631082061873867,1.7341669309007508
action_history,29,74,transfer,-0.009576619792945662,0.21128529428579582,1.7540272017102725
action_history,29,75,transfer,-0.009528845216898896,0.09995813038176177,1.7539441986926771
action_history,29,76,transfer,-0.008917886624544957,0.12120099289622062,1.7528827260227506
action_history,29,77,transfer,-0.008456306722227191,0.002867780385373944,1.7520807822291289
action_history,29,78,transfer,-0.0017531969336104236,0.031919560032542496,1.740434873761384
action_history,29,79,transfer,-0.007677279517267044,0.06979141984373288,1.7507273090190894
action_history,29,80,transfer,-0.008284184826429453,0.017951105770741063,1.7517817395598358
action_history,29,81,transfer,-0.0023541199934520307,0.09328700948878296,1.7414789108086297
action_history,29,82,transfer,-0.010185614452043135,0.10795538321064233,1.755085262264381
action_history,29,83,transfer,0.0323792920449415,0.23328164314780345,1.6811334666599251
action_history,29,84,transfer,-0.01637727316782822,0.06545480966052417,1.7658425813209782
action_history,29,85,transfer,-0.015978183588322148,-0.012185545866820293,1.765149207519873
action_history,29,86,transfer,-0.018025625479337615,-0.14605255951296783,1.768706410311969
action_history,29,87,transfer,-0.014544460265565995,0.007940504473717944,1.7626582725491755
action_history,29,88,transfer,-0.007022889395002396,0.09552299398583475,1.749590378891668
action_history,29,89,transfer,-0.01390402444838501,0.22498561661537456,1.7615455864763585
action_history,29,90,transfer,-0.014788832663870766,-0.07927444284927733,1.7630828424387412
action_history,29,91,transfer,-0.009395639242066212,0.171492777987575,1.7537127681120694
action_history,29,92,transfer,-0.013532481486428383,-0.024796155555389134,1.7609000718625105
action_history,29,93,transfer,0.00047750967212423223,0.2743255642243218,1.7365592688902094
action_history,29,94,transfer,-0.01855413509914583,-0.07698946969905218,1.7696246370530944
action_history,29,95,transfer,-0.013737637258727231,0.029116714946014362,1.7612565072217938
action_history,29,96,transfer,0.04863777586687268,0.2379839082126975,1.652886157517522
action_history,29,97,transfer,-0.017655521403508567,-0.059119184150859413,1.7680633956028908
action_history,29,98,transfer,-0.01819940507175688,-0.04135986533280033,1.7690083330449538
action_history,29,99,transfer,-0.0017150923875399737,-0.004079204797937453,1.7403686713464248
action_history,30,0,validation,0.0012644915094710552,0.060558791498099174,0.9714966343129775
action_history,30,1,validation,-0.0013481180406784699,0.025132634223133738,0.9740379892194235
action_history,30,2,validation,-0.0017757411519938593,-0.00021569857380799315,0.9744539496112045
action_history,30,3,validation,-0.00046567723750956524,0.037207476239230035,0.9731796155429385
action_history,30,4,validation,0.015549671243007213,0.13540187637729068,0.9576010594448512
action_history,30,5,validation,-0.0014021046758556643,0.007188171842225421,0.9740905034576043
action_history,30,6,validation,0.020810710452929704,0.15159066057878423,0.9524835064571207
action_history,30,7,validation,0.00011469410965869731,0.04090285945607936,0.9726150728731002
action_history,30,8,validation,0.004051186725645417,0.07211154463941563,0.9687859416417405
action_history,30,9,validation,0.00595242436470933,0.08626543970377715,0.9669365571433648
action_history,30,10,validation,-0.0016198084383698408,-0.021470852458171295,0.9743022697067881
action_history,30,11,validation,0.012570601968457384,0.12314929836113137,0.9604988794873013
action_history,30,12,validation,0.006223365407032833,0.09725701047837297,0.9666730055739284
action_history,30,13,validation,0.001588118899911839,0.059940287653814685,0.9711818333292217
action_history,30,14,validation,-0.0016671793393825407,-0.003604448883892276,0.9743483486441114
action_history,30,15,validation,0.0027392506529028138,0.07873661680045793,0.9700620968082165
action_history,30,16,validation,0.01070396716467703,0.12380470393529612,0.9623146048860155
action_history,30,17,validation,0.0018051315482953134,0.06037918327329424,0.9709707393451633
action_history,30,18,validation,0.04091623046946813,0.21406482759119544,0.9329263315483199
action_history,30,19,validation,-0.0011585310907327173,0.04605055320220288,0.9738535729428256
action_history,30,20,validation,-0.002033832716912043,0.0033261549243061056,0.974705002151673
action_history,30,21,validation,0.05165177673959542,0.23366724961309263,0.9224835797083429
action_history,30,22,validation,0.023800095130521393,0.1592285281369423,0.949575652347341
action_history,30,23,validation,-0.0028941634643817604,-0.01994639730077924,0.975541868787992
action_history,30,24,validation,0.01424755794852084,0.1257338634223844,0.9588676597332494
action_history,30,25,validation,0.003309359140031054,0.08527812188559705,0.9695075370957301
action_history,30,26,validation,0.008883218097723966,0.11724243375461332,0.9640856960061728
action_history,30,27,validation,0.02562751861270618,0.16312303166917735,0.9477980688456887
action_history,30,28,validation,0.006514639889122709,0.09589900689592135,0.966389675125971
action_history,30,29,validation,0.007349799150239145,0.10007358181018226,0.9655772934649682
action_history,30,30,validation,0.010547505240550148,0.11142051693499923,0.9624667995675856
action_history,30,31,validation,-0.0015699244460809503,-0.0004403674473627566,0.9742537462186346
action_history,30,32,validation,0.0029826952294383924,0.06902124685422406,0.9698252917835273
action_history,30,33,validation,0.02100745690024064,0.1487636125614114,0.9522921259467145
action_history,30,34,validation,0.023497013587394755,0.1575490252353371,0.9498704678380958
action_history,30,35,validation,0.02724896254305542,0.1762756355994556,0.9462208471411733
action_history,30,36,validation,0.0006109842472594718,0.043565665735926816,0.972132318235638
action_history,30,37,validation,-0.0008237817741345577,0.05894273438343339,0.9735279533652206
action_history,30,38,validation,0.024591352102668607,0.16063271378445823,0.9488059756123268
action_history,30,39,validation,0.008943424716482129,0.1009252099513605,0.9640271314242693
action_history,30,40,validation,-0.0007150312591048813,0.026839147902378898,0.9734221688422584
action_history,30,41,validation,-0.0005642821136011555,0.03859185972406812,0.9732755311326372
action_history,30,42,validation,0.033066152742016075,0.19627458077144538,0.940562311271161
action_history,30,43,validation,0.002719464547758399,0.0672706595291783,0.9700813432797702
action_history,30,44,validation,-0.0020178669992862996,-4.526094008758864e-05,0.9746894718728295
action_history,30,45,validation,-0.0006779658186717441,0.06074971386076816,0.973386114300967
action_history,30,46,validation,0.008989707416629189,0.10726599580214954,0.9639821110089166
action_history,30,47,validation,0.00802715275005228,0.1016572864817197,0.9649184135744827
action_history,30,48,validation,-0.001562108193378764,-0.03859749131179331,0.9742461431414149
action_history,30,49,validation,-0.0020055455860119586,-0.01948780639557012,0.9746774865059087
action_history,30,50,validation,0.0037483519649212926,0.07115338153161611,0.9690805170806783
action_history,30,51,validation,0.002981829693033511,0.06125559231989332,0.9698261337138452
action_history,30,52,validation,-0.0007926253664900518,0.03506766100478828,0.9734976466975327
action_history,30,53,validation,0.053967193781764955,0.2404274840245608,0.9202313118712873
action_history,30,54,validation,0.00024546525991719914,0.0557085367145545,0.9724878682916456
action_history,30,55,validation,-0.0016028988135499134,-0.02653021463699009,0.9742858212642723
action_history,30,56,validation,-0.0027945349638391903,-0.004132613592438492,0.9754449574915217
action_history,30,57,validation,0.0022005513077713035,0.0635534498328001,0.9705861040115779
action_history,30,58,validation,0.02280686188459846,0.16277833660449695,0.9505417967842803
action_history,30,59,validation,0.15147790997799737,0.39488349184508287,0.8253800406500778
action_history,30,60,validation,-0.001601880646897813,0.014508893882774617,0.9742848308664468
action_history,30,61,validation,0.009801954365064258,0.10924581786323367,0.9631920167648176
action_history,30,62,validation,-0.000786600668745141,0.029276981614895916,0.973491786313545
action_history,30,63,validation,0.014493565471163539,0.13558643032208997,0.9586283616626079
action_history,30,64,validation,0.0024755151222285443,0.06115757070747503,0.9703186393845248
action_history,30,65,validation,0.0017783521970362592,0.05893983669809481,0.970996788333505
action_history,30,66,validation,4.6076336649436556e-05,0.0468654378144179,0.9726818192088075
action_history,30,67,validation,0.024108045945723355,0.1608363857044225,0.9492761003859265
action_history,30,68,validation,0.002440820886520867,0.06658599213396123,0.9703523873918135
action_history,30,69,validation,0.00681298780266848,0.08879820984611711,0.9660994641628081
action_history,30,70,validation,-0.00176265801771458,0.0014984185458566397,0.9744412232979708
action_history,30,71,validation,0.013806254108597149,0.12292719151595742,0.9592969277341872
action_history,30,72,validation,0.007291653628447081,0.10277304350170305,0.9656338531629475
action_history,30,73,validation,0.009053475340733419,0.10196525139944485,0.9639200822504338
action_history,30,74,validation,0.012007076060036703,0.12391155491128837,0.961047036150126
action_history,30,75,validation,0.025977227435203143,0.1889290076920847,0.9474578977581914
action_history,30,76,validation,0.005082431732120973,0.09564787792119928,0.9677828221527206
action_history,30,77,validation,-0.0032180037494966562,-0.029516031176097163,0.9758568768600685
action_history,30,78,validation,0.00490259708059626,0.07880789438315634,0.9679577521088539
action_history,30,79,validation,0.003690456084949445,0.06990474631308448,0.969136833945409
action_history,30,80,validation,0.011529050316011813,0.11307367640458264,0.9615120245254137
action_history,30,81,validation,-0.0018363602071367335,-0.0011307858131826413,0.9745129153809663
action_history,30,82,validation,-0.002048576099741295,-0.020299758793085064,0.9747193434328983
action_history,30,83,validation,-0.0015471792958865471,0.0034376788501630355,0.974231621405135
action_history,30,84,validation,-0.001651360144379277,-0.021475345045682794,0.9743329608917259
action_history,30,85,validation,0.026593327790195964,0.16650624399435948,0.946858600530661
action_history,30,86,validation,-0.00038300665545665247,0.035900305841671566,0.9730991996655233
action_history,30,87,validation,-0.003309092934788316,0.026117415565769492,0.9759454817371165
action_history,30,88,validation,-0.0009069924770008786,0.026333365175986303,0.9736088946325394
action_history,30,89,validation,-0.0016793989908399087,0.0073382050656667155,0.9743602350246019
action_history,30,90,validation,0.008548365092065136,0.10013831926162922,0.9644114164448891
action_history,30,91,validation,-0.0016047666409222394,-0.0010195489812618592,0.9742876381497142
action_history,30,92,validation,0.0024733727320935817,0.09777748573356455,0.97032072334448
action_history,30,93,validation,0.0034446088066936165,0.07240511774880827,0.9693759761420666
action_history,30,94,validation,0.006304771297153122,0.09230036504307174,0.9665938198960459
action_history,30,95,validation,0.03407660671971524,0.20109083959572369,0.9395794157696817
action_history,30,96,validation,0.003222482924315262,0.0765878319551288,0.9695920439050428
action_history,30,97,validation,0.024456609433193055,0.17370982788584047,0.9489370433963206
action_history,30,98,validation,0.014970146907401949,0.12733807330984173,0.9581647782039788
action_history,30,99,validation,0.01374078930175926,0.12075119828679365,0.959360607095708
action_history,30,0,test,-0.00347028392742188,0.03466469790331493,1.1736459372009724
action_history,30,1,test,-0.0008167239028653572,0.06638508208529886,1.1705423675269901
action_history,30,2,test,-0.0038526246476524584,0.021948833379694145,1.1740931179895941
action_history,30,3,test,-0.00485516862249491,-0.01261477448848538,1.1752656805276038
action_history,30,4,test,0.020607066537123075,0.16793000092432833,1.145485377786419
action_history,30,5,test,-0.0038470759225803786,0.00025009638606829306,1.174086628272119
action_history,30,6,test,0.019040779417237808,0.14847881028376883,1.1473172870558683
action_history,30,7,test,-0.0044058511634603725,0.0009440010974157615,1.1747401646067483
action_history,30,8,test,0.008291552886273368,0.1149801486913065,1.1598894441473
action_history,30,9,test,0.013957916539039106,0.13388759333300213,1.1532621381011825
action_history,30,10,test,-0.004011382541152075,0.03310583079615993,1.1742787991798487
action_history,30,11,test,0.006741607933004823,0.10091088805596178,1.1617022398288714
action_history,30,12,test,0.003606991068102805,0.10515261595498626,1.165368447395851
action_history,30,13,test,-0.0015841254755715184,0.06415588384232934,1.1714399105359203
action_history,30,14,test,-0.0036039344719416277,0.03842512115076391,1.1738022531587968
action_history,30,15,test,0.00027612251915665187,0.07965654654494263,1.1692641884082515
action_history,30,16,test,0.0034493582494488084,0.08073328165751961,1.165552812713037
action_history,30,17,test,0.002535087086563137,0.113213605040861,1.1666221325055683
action_history,30,18,test,0.028611000221179905,0.1891416012783392,1.1361240798981014
action_history,30,19,test,-0.0038030189009519155,0.05034094612624164,1.1740350997462947
action_history,30,20,test,-0.002816903918270608,0.030483163595175302,1.172881752346203
action_history,30,21,test,0.041880788018985315,0.21723934285095578,1.1206039067690485
action_history,30,22,test,0.030058580865330975,0.18851988950371704,1.1344310081958389
action_history,30,23,test,-0.0030908692947702043,0.03195947377701179,1.173202178726747
action_history,30,24,test,0.024959844481076132,0.1838052790268288,1.1403944246896673
action_history,30,25,test,-0.0005524003312644687,0.07020964106177316,1.1702332180774402
action_history,30,26,test,0.006679909865384581,0.12319211572067365,1.1617744010951845
action_history,30,27,test,0.02058364540209945,0.15634580556567948,1.1455127708446942
action_history,30,28,test,-0.0031060546368217867,0.04176388647928875,1.173219939307493
action_history,30,29,test,0.004010851122607684,0.08588755597106869,1.164896097870649
action_history,30,30,test,0.002028689703557074,0.08554173661227833,1.1672144083713252
action_history,30,31,test,-0.003962165772202431,0.035973267137226594,1.174221235879923
action_history,30,32,test,0.002019827630987625,0.07191776774923556,1.1672247733374161
action_history,30,33,test,0.018406035186210423,0.1472975090380624,1.148059675744242
action_history,30,34,test,0.014554034000542004,0.1270218913998012,1.1525649267856173
action_history,30,35,test,0.022958091227215927,0.17380111427423015,1.1427356495483416
action_history,30,36,test,-0.00027731436319045066,0.05478681765796749,1.1699114810674038
action_history,30,37,test,-0.003995497153396643,0.020211063870427384,1.1742602198346515
action_history,30,38,test,0.025050808576103867,0.16495357501553953,1.1402880342541255
action_history,30,39,test,0.012192445462669954,0.13085862812631754,1.1553270103641824
action_history,30,40,test,-0.004063256951923666,-0.0017941071660418596,1.1743394708234656
action_history,30,41,test,-0.004392083474771269,0.0031045332230844715,1.174724062095141
action_history,30,42,test,0.03587128306076537,0.22405536016163555,1.1276325464724581
action_history,30,43,test,-0.003592325833685406,0.03415970392817504,1.1737886758448053
action_history,30,44,test,-0.0041877733101471915,-0.0038613682706063984,1.174485103554484
action_history,30,45,test,-0.004345278902335048,-0.008388294744045906,1.1746693200692313
action_history,30,46,test,0.007630017534651756,0.11512884024775122,1.160663167385727
action_history,30,47,test,0.0017588880236045767,0.08121354605292998,1.1675299649459423
action_history,30,48,test,-0.004068872878169705,0.029344630042371565,1.1743460391385696
action_history,30,49,test,-0.004460928114747853,-0.02646218187145621,1.1748045819005608
action_history,30,50,test,-0.000867657512867881,0.053579935364856585,1.1706019388221285
action_history,30,51,test,0.0030919244002918234,0.080692763004516,1.1659708627456091
action_history,30,52,test,-0.0029250091853838533,0.045016738344400176,1.1730081908761423
action_history,30,53,test,0.054488782731901164,0.24693740353124735,1.1058577583199378
action_history,30,54,test,-0.003968880819734677,0.006906422676034774,1.1742290897131462
action_history,30,55,test,-0.004051887635552198,0.021136841941462318,1.1743261734172725
action_history,30,56,test,-0.0034890245633334427,0.022981213545086514,1.1736678560076883
action_history,30,57,test,-0.0012076065818309445,0.0513382824847474,1.1709995388806798
action_history,30,58,test,0.020978666228254172,0.17336336018295265,1.1450507595672783
action_history,30,59,test,0.14717756159414774,0.40296227476663354,0.9974501547484272
action_history,30,60,test,-0.00293191354040645,0.040600029858960406,1.173016266120971
action_history,30,61,test,0.009887752707203323,0.12568222996955258,1.1580225493674534
action_history,30,62,test,-0.0027516533964495604,0.04288627226063114,1.1728054361751492
action_history,30,63,test,0.0020207649876790024,0.0753017040540183,1.1672236770170865
action_history,30,64,test,-0.0006916926168745174,0.051632908215240164,1.1703961325430783
action_history,30,65,test,0.000572006856961127,0.07742225817161637,1.1689181258924923
action_history,30,66,test,-0.0016995045995367164,0.0734965878093001,1.1715748564752755
action_history,30,67,test,0.027988141673519706,0.18033403615067387,1.1368525672440855
action_history,30,68,test,-0.0022563581480148365,0.027598224090152237,1.1722261452231886
action_history,30,69,test,0.005513400171515914,0.08874567745851421,1.1631387358291998
action_history,30,70,test,-0.005034240567747039,-0.03637290579969271,1.1754751207715035
action_history,30,71,test,0.009139919178932643,0.11081524043834735,1.158897205843301
action_history,30,72,test,-0.0015258820599433065,0.04843985211361848,1.1713717897861426
action_history,30,73,test,0.005874410770794869,0.09087772451746771,1.16271650247569
action_history,30,74,test,0.0030292210936068154,0.07580570927023739,1.1660441997266027
action_history,30,75,test,0.012579879625475798,0.13545818646700214,1.1548738723506378
action_history,30,76,test,-0.0007155550050292891,0.06548170924073095,1.1704240416853402
action_history,30,77,test,-0.00477667591804698,-0.0029542272584381114,1.1751738764700739
action_history,30,78,test,0.006164200230039496,0.10040540126760689,1.1623775684515003
action_history,30,79,test,-0.0035599486770157007,0.03144921969221556,1.1737508079388077
action_history,30,80,test,0.008364943982182127,0.10482554861276486,1.1598036068654995
action_history,30,81,test,-0.0044046276923053185,-0.011540747765506135,1.1747387336506219
action_history,30,82,test,-0.004728179636213969,-0.03802241159510098,1.1751171558426132
action_history,30,83,test,-0.0027383799986069324,0.04569080523490645,1.1727899117797582
action_history,30,84,test,-0.004069410110802529,-4.2166088993443836e-05,1.1743466674789467
action_history,30,85,test,0.019147692785622117,0.14325983035258058,1.147192242555352
action_history,30,86,test,-0.0012315048872226786,0.053409833659846626,1.1710274900312798
action_history,30,87,test,0.0014041896668368636,0.06769146867979234,1.1679448155818006
action_history,30,88,test,-0.0010730929809130707,0.06502646528639025,1.170842213503193
action_history,30,89,test,-0.005066506946426186,-0.021227558667755914,1.1755128591129884
action_history,30,90,test,0.01819435454243512,0.16594310013784971,1.1483072547025135
action_history,30,91,test,-0.004161251412886591,-0.005153943744536481,1.1744540838845792
action_history,30,92,test,-0.0032379673385678487,0.030427452593580564,1.1733742227067618
action_history,30,93,test,0.000803583298019217,0.06375929065637671,1.1686472770656235
action_history,30,94,test,0.015632702561884204,0.16176169485470285,1.1513033299103708
action_history,30,95,test,0.024923877653455273,0.17151058612323744,1.1404364910286386
action_history,30,96,test,0.002262306533949876,0.09581270001033637,1.1669411731313346
action_history,30,97,test,0.013900282308932144,0.14870010731772532,1.1533295463554099
action_history,30,98,test,0.010934062947271395,0.11532687136578385,1.1567987983685686
action_history,30,99,test,0.01486522262068335,0.13199157698719974,1.1522009645780844
action_history,30,0,transfer,-0.011653575550422346,0.09472123030080795,1.7576356815660261
action_history,30,1,transfer,-0.016300326337452153,0.23345762096324013,1.7657088947528474
action_history,30,2,transfer,-0.012861338841740455,0.10682697588496734,1.7597340360887703
action_history,30,3,transfer,-0.01286143593344602,0.06550966882312005,1.7597342047748206
action_history,30,4,transfer,-0.013646417813727663,0.08065321373837586,1.7610980235716012
action_history,30,5,transfer,-0.013794373015233674,-0.12430293727389456,1.7613550792947508
action_history,30,6,transfer,0.009417116427412386,0.12518553098514024,1.7210276954425359
action_history,30,7,transfer,-0.008579581260302005,-0.03654555714885526,1.7522949580418634
action_history,30,8,transfer,-0.011278332357462562,-0.03085789494190976,1.7569837382119469
action_history,30,9,transfer,0.006224590131336805,0.13905451496141813,1.7265743551568231
action_history,30,10,transfer,-0.01416285951023788,0.06727602611991672,1.7619952836368769
action_history,30,11,transfer,-0.008273698214497527,0.016666008631484274,1.7517635202367832
action_history,30,12,transfer,0.001377466585740006,0.19234616510686348,1.7349956937480147
action_history,30,13,transfer,-0.06598845601495595,0.034557791001699784,1.8520364991642129
action_history,30,14,transfer,-0.01784496068772712,-0.03509684449181741,1.7683925253104114
action_history,30,15,transfer,-0.006484341846582975,-0.01136022646979398,1.7486547123649059
action_history,30,16,transfer,-0.009352635154569855,0.06813940460232742,1.7536380532882763
action_history,30,17,transfer,-0.009336986941731684,0.2325290910325061,1.7536108662571603
action_history,30,18,transfer,-0.0009612826437335187,0.11890769438466678,1.7390590106731993
action_history,30,19,transfer,-0.013548726811274614,0.2708148582664652,1.7609282963093944
action_history,30,20,transfer,-0.011162202860593995,0.03079093840287385,1.756781976114415
action_history,30,21,transfer,-0.02704690269468424,0.13986011317968655,1.7843798771094985
action_history,30,22,transfer,0.007574653644364604,0.10558230788167709,1.7242287698099943
action_history,30,23,transfer,-0.0059525840368597205,0.17062470896799603,1.7477308422547126
action_history,30,24,transfer,0.0061337348892559485,0.10933963823005043,1.7267322060449117
action_history,30,25,transfer,-0.01870485124103749,0.19845159429930642,1.7698864896033935
action_history,30,26,transfer,0.0007380572739149605,0.20454147138779755,1.7361065963818316
action_history,30,27,transfer,-0.00730064703336164,0.17067159603701404,1.7500729519263574
action_history,30,28,transfer,-0.006717182504422992,0.030496260759772038,1.7490592471367183
action_history,30,29,transfer,0.002930053337960814,0.1111156969430832,1.7322982467756702
action_history,30,30,transfer,-0.047975419196082836,0.06045763707100902,1.8207408491399564
action_history,30,31,transfer,-0.013594774354607653,0.09645871792783489,1.7610082987995421
action_history,30,32,transfer,-0.008155601777647181,0.043156122740141134,1.751558340799582
action_history,30,33,transfer,-0.011928395673170611,0.0696546825504068,1.7581131509937322
action_history,30,34,transfer,-0.016257532522045315,-0.05196569238233448,1.7656345452534463
action_history,30,35,transfer,0.024987473400822857,0.2110703338391964,1.6939759302408988
action_history,30,36,transfer,-0.017377436674147484,-0.09173658153898238,1.7675802542839294
action_history,30,37,transfer,-0.015110633743102175,0.09442901239925341,1.7636419360582305
action_history,30,38,transfer,-0.008581809758364756,0.10292347136262052,1.7522988298096362
action_history,30,39,transfer,0.011939556230326276,0.13122878225144885,1.716645236556062
action_history,30,40,transfer,-0.011661678568549272,-0.07163472971398056,1.7576497596596863
action_history,30,41,transfer,-0.013494262578678473,0.10048088193017568,1.7608336707568402
action_history,30,42,transfer,0.0003315005137016769,0.12707195375691424,1.7368129435797288
action_history,30,43,transfer,-0.018161134731535578,-0.015219722936877558,1.7689418425810792
action_history,30,44,transfer,-0.017303928221751086,-0.06197458096946548,1.7674525415154967
action_history,30,45,transfer,-0.014041797863063366,-0.029057657520330803,1.761784952476205
action_history,30,46,transfer,-0.0030541555907432905,0.16470148442800112,1.7426951448771903
action_history,30,47,transfer,-0.03814742984950348,0.06454563502369165,1.8036658096490912
action_history,30,48,transfer,-0.01424961525354318,0.06970465373551026,1.7621460121013428
action_history,30,49,transfer,-0.01414291531206846,-0.10716682346246517,1.7619606328085795
action_history,30,50,transfer,-0.022860977213524647,-0.21404912950229565,1.777107296688815
action_history,30,51,transfer,-0.018011670439061378,-0.0266634318636366,1.7686821649800486
action_history,30,52,transfer,-0.014137202156442763,-0.007292210253538059,1.761950706835475
action_history,30,53,transfer,0.02753293148133784,0.21517306273812145,1.6895534796546794
action_history,30,54,transfer,-0.013270454122032316,0.013388478273887396,1.7604448284310237
action_history,30,55,transfer,-0.014149185734761094,0.15464684773070647,1.761971526971294
action_history,30,56,transfer,-0.018005243248524483,-0.07046474475736475,1.7686709984506233
action_history,30,57,transfer,-0.0065049994117536425,0.031148857940835984,1.7486906025891045
action_history,30,58,transfer,0.008907219563108804,0.133822564721782,1.721913584589056
action_history,30,59,transfer,-0.08021038960092763,0.4187787880520133,1.876745528554996
action_history,30,60,transfer,-0.01547633377751878,-0.017300506496951237,1.7642772992346922
action_history,30,61,transfer,0.004233896422128791,0.09952263954109387,1.730032964288382
action_history,30,62,transfer,-0.01620004894570659,0.09061438981821131,1.7655346739266218
action_history,30,63,transfer,-0.012202507319477807,0.1855659842205389,1.7585893895223415
action_history,30,64,transfer,-0.008985963589317691,-0.021495845720377056,1.7530010021849358
action_history,30,65,transfer,-0.007767323932931447,0.0817200854471394,1.750883751186371
action_history,30,66,transfer,-0.01085234662730672,0.0822185375355065,1.7562436353375488
action_history,30,67,transfer,-0.004395025275858888,0.12098588262427029,1.745024756969558
action_history,30,68,transfer,-0.009102722723326906,-0.05624622352280208,1.7532038582070397
action_history,30,69,transfer,-0.009108606247567375,0.08499313998046754,1.7532140801766827
action_history,30,70,transfer,-0.014824882220147328,-0.0809716731885319,1.7631454745372657
action_history,30,71,transfer,0.0008127132979685037,0.059077610872253876,1.7359768898351524
action_history,30,72,transfer,-0.004707131153927513,0.0985197612761387,1.7455670062542714
action_history,30,73,transfer,-0.003347398154159631,0.0578349010484009,1.7432046212486192
action_history,30,74,transfer,-0.018780919499265636,0.031267201276185645,1.7700186497500359
action_history,30,75,transfer,0.007864366967815006,0.2225508394997092,1.7237254251008685
action_history,30,76,transfer,-0.02276712399597325,0.065021977848703,1.7769442371514546
action_history,30,77,transfer,-0.018543465924404368,0.03347550278395848,1.7696061005474453
action_history,30,78,transfer,-0.01569881195931111,0.08386249807123448,1.7646638303557582
action_history,30,79,transfer,-0.014826190449129584,-0.039858223613645195,1.7631477474397634
action_history,30,80,transfer,-0.005765786349721358,0.025379486848144218,1.7474063020286081
action_history,30,81,transfer,-0.015084159381652196,-0.09977154886198164,1.7635959397968068
action_history,30,82,transfer,-0.016821416333521633,-0.08721696617975931,1.7666142307221295
action_history,30,83,transfer,-0.010416219760917222,0.0517464259778807,1.7554859133657374
action_history,30,84,transfer,-0.014475851025340214,-0.05300643015524166,1.7625390716175322
action_history,30,85,transfer,-0.003294656406087171,0.016771162673914354,1.7431129883215377
action_history,30,86,transfer,-0.030668096827726643,0.007366479875951006,1.7906712995607559
action_history,30,87,transfer,-0.02557128439350076,0.005586345575590861,1.7818161542687814
action_history,30,88,transfer,-0.010234928502793617,0.04049365183540187,1.7551709399482212
action_history,30,89,transfer,-0.014511872228232692,-0.09877798030044442,1.7626016544552017
action_history,30,90,transfer,0.008728046807375378,0.15604894694383714,1.722224877344059
action_history,30,91,transfer,-0.012631523001904288,0.21758772842135196,1.759334756602148
action_history,30,92,transfer,-0.017921779102240132,-0.05525015880179022,1.7685259887702482
action_history,30,93,transfer,-0.006862631952779807,-0.013110093166388878,1.7493119493921887
action_history,30,94,transfer,0.007493508878272492,0.17995061315967445,1.7243697498249941
action_history,30,95,transfer,-0.022043353872401195,0.16613391401717448,1.7756867669806509
