target,layer,heldout_task,target_normalization_used,r2,pearson_r,mse,contrast_sign_accuracy
outcome_history,11,debugging,False,-0.008725891632492822,0.059013045349268836,3.1963421829384506,1.0
outcome_history,11,foraging,False,0.057047631553764466,0.24581964098531,3.220164641561633,1.0
outcome_history,11,solvability,False,-0.6281445007242685,0.8452419359016231,2.933007664091932,1.0
outcome_history,12,bandit,False,0.03464754814465787,0.3827455409065983,2.5788965392891363,1.0
outcome_history,12,debugging,False,-0.3323015522860866,-0.057337730639336636,4.221653957027489,1.0
outcome_history,12,foraging,False,0.0020370784152259347,0.17534832166245204,3.4080246481294725,1.0
outcome_history,12,solvability,False,-0.0006563545132125537,0.8969310753245747,1.80262424840299,1.0
outcome_history,13,bandit,False,0.08196353984391203,0.5460075009643961,2.452493952325463,1.0
outcome_history,13,debugging,False,-0.17533609264840977,-0.004308404893977486,3.7242786798922243,1.0
outcome_history,13,foraging,False,-0.2197987020282106,0.10065336127819596,4.165589675082277,1.0
outcome_history,13,solvability,False,0.23280302593001923,0.8442387331734106,1.382060746951152,1.0
outcome_history,14,bandit,False,0.20434670301927238,0.6843308873182243,2.1255527244106154,1.0
outcome_history,14,debugging,False,-0.08852068756345188,0.15807461498003056,3.449187355575312,1.0
outcome_history,14,foraging,False,-0.2705168826398445,0.15417437157403543,4.3387913100270366,1.0
outcome_history,14,solvability,False,0.502050886139469,0.7382611915785305,0.8970263798029202,1.0
outcome_history,15,bandit,False,0.26524710872126933,0.666281942467369,1.9628599740018569,1.0
outcome_history,15,debugging,False,0.003886453410529511,0.2980408476990093,3.1563775395985783,1.0
outcome_history,15,foraging,False,-0.44569515723125175,0.07361379803406447,4.937021830131179,1.0
outcome_history,15,solvability,False,0.23827504985336867,0.5553502276497932,1.372203213975339,1.0
outcome_history,16,bandit,False,0.3189912018395432,0.6416233671912817,1.819284997335491,1.0
outcome_history,16,debugging,False,-0.06862699089500635,0.438986996545959,3.386150347837732,1.0
outcome_history,16,foraging,False,-0.012780793749523678,0.24511226344116763,3.4586274034804467,1.0
outcome_history,16,solvability,False,0.3330659205683041,0.5973570508203029,1.201442971153417,1.0
outcome_history,17,bandit,False,0.12056968678394953,0.36961394607462816,2.349359331858502,1.0
outcome_history,17,debugging,False,0.053330758014474955,0.4010974749639208,2.9997037416693115,1.0
outcome_history,17,foraging,False,-0.005419675538955726,0.25431137027995315,3.433489322939767,1.0
outcome_history,17,solvability,False,0.42867581647910313,0.7202381322243889,1.029207302056073,1.0
outcome_history,18,bandit,False,0.1783190554183386,0.4499394766920588,2.1950844381332875,1.0
outcome_history,18,debugging,False,0.04033542804147183,0.4081386216287206,3.040881946490337,1.0
outcome_history,18,foraging,False,0.04342306347567482,0.30769255180653865,3.2666922858517755,1.0
outcome_history,18,solvability,False,0.5046455005332147,0.7377062770147087,0.8923523328133355,1.0
outcome_history,19,bandit,False,-0.031409703529156285,0.08624427774520396,2.755365576488079,1.0
outcome_history,19,debugging,False,0.014900283089956168,0.15934193558079873,3.121478099927135,1.0
outcome_history,19,foraging,False,-0.09245335289494272,0.12308013139917336,3.7307076977221962,1.0
outcome_history,19,solvability,False,0.0990396913378524,0.6887152218230773,1.6230276177410567,1.0
outcome_history,20,bandit,False,-0.04911123229987746,0.03012223689503692,2.802654430625449,1.0
outcome_history,20,debugging,False,0.020887950105466957,0.16703211993259084,3.1025050242701866,1.0
outcome_history,20,foraging,False,-0.07503909752217042,0.09503007648421927,3.6712383424429604,1.0
outcome_history,20,solvability,False,0.03870403625051988,0.6800154765242761,1.7317187927015298,1.0
outcome_history,21,bandit,False,-0.04257833760224239,0.05368952659000584,2.7852020902963894,1.0
outcome_history,21,debugging,False,0.027326972227314172,0.19051641425178087,3.0821017430659876,1.0
outcome_history,21,foraging,False,-0.0813953002561425,0.09428870788693812,3.692944655490629,1.0
outcome_history,21,solvability,False,0.0843828041916952,0.6750843072201099,1.6494311478406802,1.0
outcome_history,22,bandit,False,-0.052220243032452984,0.009879508992283476,2.8109600158067396,1.0
outcome_history,22,debugging,False,0.0257026634854034,0.18058229483722826,3.087248678019231,1.0
outcome_history,22,foraging,False,-0.06520949750248373,0.053218767927681994,3.637670442850911,1.0
outcome_history,22,solvability,False,-0.012979023325988326,0.6514925311749223,1.8248228198773648,1.0
outcome_history,23,bandit,False,-0.044626381930320536,-0.028575046139024875,2.7906733504768972,1.0
outcome_history,23,debugging,False,0.010228114074855466,0.13554484200346706,3.1362827669161186,1.0
outcome_history,23,foraging,False,-0.06651904161727229,0.021303124121352907,3.6421425114262895,1.0
outcome_history,23,solvability,False,-0.11285164356705568,0.6536425567664222,2.0047375390375417,1.0
outcome_history,24,bandit,False,-0.046319955312923655,-0.03296556596735501,2.7951976571454447,1.0
outcome_history,24,debugging,False,0.010037303146834264,0.12896809129488504,3.136887388075602,1.0
outcome_history,24,foraging,False,-0.0674762897531338,0.023083894501293584,3.6454114958452815,1.0
outcome_history,24,solvability,False,-0.1206331434988448,0.6598510601527767,2.018755458778643,1.0
outcome_history,25,bandit,False,-0.04433776144866597,-0.04820135418711361,2.789902313577497,1.0
outcome_history,25,debugging,False,0.006033582675170401,0.10912606439157872,3.1495739471680455,1.0
outcome_history,25,foraging,False,-0.06550850222280347,0.010997856379896646,3.6386915383592875,1.0
outcome_history,25,solvability,False,-0.16199161715492894,0.662794481394411,2.0932603446499387,1.0
outcome_history,26,bandit,False,-0.037629761476976054,-0.03222244382959488,2.7719821872243764,1.0
outcome_history,26,debugging,False,0.005174705892670217,0.10822139110940857,3.1522954636004323,1.0
outcome_history,26,foraging,False,-0.06697716282095101,0.011737040485431914,3.6437069867391485,1.0
outcome_history,26,solvability,False,-0.1736700139745917,0.6762482671426674,2.1142982975841784,1.0
outcome_history,27,bandit,False,-0.04804770475247189,-0.02542572779043938,2.799813263644238,1.0
outcome_history,27,debugging,False,0.01233627923347902,0.14019736452898923,3.129602639756693,1.0
outcome_history,27,foraging,False,-0.06461885490510455,0.046524664279871245,3.6356534094656356,1.0
outcome_history,27,solvability,False,-0.12743508850044094,0.7042681300618258,2.0310087672605004,1.0
outcome_history,28,bandit,False,-0.046750131835523234,-0.029164584201193104,2.796346854770916,1.0
outcome_history,28,debugging,False,0.015191801303052643,0.13961990990514436,3.120554368347184,1.0
outcome_history,28,foraging,False,-0.05571261973521158,0.05007451011072924,3.605238783506554,1.0
outcome_history,28,solvability,False,-0.16821717409253378,0.7094884950042044,2.1044753235434666,1.0
outcome_history,29,bandit,False,-0.05116153717353189,-0.049858614676656705,2.808131729753858,1.0
outcome_history,29,debugging,False,0.013945010487842024,0.13334350433721134,3.1245050650716517,1.0
outcome_history,29,foraging,False,-0.05195915853301947,0.045720844016989386,3.5924207839434494,1.0
outcome_history,29,solvability,False,-0.19176968292654584,0.7170902261721549,2.146903798957056,1.0
outcome_history,30,bandit,False,-0.04906442493201024,-0.028227950989338262,2.8025293868046415,1.0
outcome_history,30,debugging,False,0.018467424915380337,0.15193676039221765,3.110174924323429,1.0
outcome_history,30,foraging,False,-0.04134939523199832,0.06721820656626717,3.556188641387211,1.0
outcome_history,30,solvability,False,-0.20030579147149274,0.736584746081988,2.162281102244763,1.0
outcome_history,31,bandit,False,0.06767666623429491,0.31598661739169764,2.490660705658187,1.0
outcome_history,31,debugging,False,0.06549660958239911,0.3589008280849916,2.9611538988621726,1.0
outcome_history,31,foraging,False,0.09430084549832929,0.31944589328688094,3.0929456150836714,1.0
outcome_history,31,solvability,False,0.20793730527746102,0.7585433508544005,1.4268548971108457,1.0
