job_index,contrast_family,random_index,control_role,abstraction,layer,rank,row_set_sha256,global_cfr,correlation,slope,intercept,rmse,sign_accuracy
0,same_raw_different_context,22,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-9.675495551323388,0.4082482904638495,1.337818494719011,0.0208333333333336,0.0508809942335464,0.2
0,same_raw_different_context,22,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-9.675495551323388,0.4082482904638495,1.337818494719011,0.0208333333333336,0.0508809942335464,0.2
0,same_raw_different_context,23,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,-0.0124999999999999,0.0684653196881457,0.7
0,same_raw_different_context,23,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-0.0403527746158625,-0.2399454813210287,-0.0198283712681162,-0.0152402509849233,0.8427267320309579,0.1
0,same_raw_different_context,23,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-17.724007714310666,0.2274294130736683,1.0033638710392798,-0.0156249999999998,0.067384649345513,0.2
0,same_raw_different_context,23,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-17.724007714310666,0.2274294130736683,1.0033638710392798,-0.0156249999999998,0.067384649345513,0.2
0,same_raw_different_context,24,random_subspace,O,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,,,0.0,-0.0124999999999999,0.0684653196881457,0.7
0,same_raw_different_context,24,random_subspace,O_star,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,0.0225292399379729,0.1514770349703691,0.0125176055471009,-0.0107700858045521,0.816861340743992,0.2
0,same_raw_different_context,24,random_subspace,H,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-20.934772101636455,-0.1516196087157892,-0.6689092473595649,-0.0104166666666666,0.072933680517748,0.1
0,same_raw_different_context,24,random_subspace,E,28,2,e7192551d9c67fb139ad79d66f49974bb2bf00e1ecd865ee052f771c1d4de196,-20.934772101636455,-0.1516196087157892,-0.6689092473595649,-0.0104166666666666,0.072933680517748,0.1
